_id,id,text,label
ObjectId(5cda3b6d5e75395dc86f516a),1128052970803859457,"Any time I go on vacation, I be rompered down. And this year won’t be any different lol they are just so comfortable!",
ObjectId(5cda3b6d5e75395dc86f516c),1128052968165482496,My coworker confirmed that my fashion sense is 100% a grandma who’s recently traveled to New Mexico on vacation,
ObjectId(5cda3b6d5e75395dc86f516e),1128052967448436736,Survival Village Luxury Super Bunker Vacation &amp; Shelter ID#:31791 https://t.co/WK358mxCpe https://t.co/2pj23OIyaU,
ObjectId(5cda3b6d5e75395dc86f5170),1128052960900947969,"@ChelseatheLab @sidcelery You said home/away. Next time say what you mean and mean what you say. I’ll be in Belgium for Tomorrowland, sorry £6k on one vacation was enough. I’ll keep filling the coffers by watching every match every season from home...TV money you know? Plus I have a better view.",
ObjectId(5cda3b6d5e75395dc86f5172),1128052951556034560,"💞 $199 Las Vegas Wedding Chapel - Guest may take Photos and Video

View MORE DETAILS:   💞 https://t.co/X6rn2rJKET 💖 

#LasVegasWeddings #DestinationWedding #Vacation #Travel https://t.co/VQV9lSjWro",
ObjectId(5cda3b6d5e75395dc86f5174),1128052938411212805,match adult viewing buy school girl costume all inclusive adults only vacation packages in mexico teen girls babe dating an older man https://t.co/3SESfw3IhR,
ObjectId(5cda3b6d5e75395dc86f5176),1128052926797295616,I need a real vacation 😩🤦🏾‍♀️ I’m exhausted,
ObjectId(5cda3b6d5e75395dc86f5178),1128052926537060354,"*whole squad has a planned European vacation coming up*

The Air Force to me: https://t.co/nruRC29haD",
ObjectId(5cda3b6d5e75395dc86f517a),1128052901199302656,"A vacation in Branson must include a trip to Branson IMAX Entertainment Complex. It’s the coolest spot to relax, watch a movie, eat yummy food, and get all your shopping done. 

https://t.co/JmzHVqOV0J

#BloggingBranson https://t.co/ocLX9UjO0k",
ObjectId(5cda3b6d5e75395dc86f517c),1128052893771112448,"#NonNonBiyori marathon is on! First with the musics during the working, after that on a peaceful night the Vacation movie and after that the animes day by day! #なのん #のんのんびより #のんのんびより3期 #のんのんびより３期決定 https://t.co/mod3Pqd4KD",
ObjectId(5cda3b6d5e75395dc86f517e),1128052889962700800,"Council votes to ratify the collective agreement between the @CUPELocal70 and the City with a term of agreement from Jan. 1, 2019 to Dec. 31, 2022, Wage increases over the term to 2 per cent and vacation eligibility threshold changes. #YQL",
ObjectId(5cda3b6d5e75395dc86f5180),1128052882425692160,i need to add another vacation between now and belize 🙄 i’m super bored,
ObjectId(5cda3b6d5e75395dc86f5182),1128052838922194944,"💞 $599 Nelson Ghost Town Wedding  @ Eldorado Canyon 

View MORE DETAILS:   💞 https://t.co/ZFJFpblyGI 💖 

#LasVegasWeddings #DestinationWedding #Vacation #Travel #GhostTown https://t.co/1ovT5eWbXC",
ObjectId(5cda3b6d5e75395dc86f5184),1128052838800789504,@daisymarquez_ My mom pulled a prank on my dad saying this was some dude I started dating while on vacation and my dad deadass FLIPPED OUT not even noticing mans is wearing hoops in the picture 😂 https://t.co/FfUcApjiXC,
ObjectId(5cda3b6d5e75395dc86f5186),1128052830659592195,"One more week til I go to Lawton, and I'm already feeling the tired vacation vibe! https://t.co/0VX9M38Qde",
ObjectId(5cda3b6d5e75395dc86f5188),1128052815551590400,7 Fantastic Beach Reads for Your Next Vacation https://t.co/UqYShMy3cA https://t.co/xUVHJUUsI9,
ObjectId(5cda3b6d5e75395dc86f518a),1128052807653834752,@phibetakitten Two questions - What is the meaning of your license plate? Have you been getting car washes before each of your vacation glamour shots?,
ObjectId(5cda3b6d5e75395dc86f518c),1128052801626488832,Didn’t realize I really needed this vacation.,
ObjectId(5cda3b6d5e75395dc86f518e),1128052792420175873,Travel #news: A Travel Guide to Bali for First Timers https://t.co/JNLPm2ef2o #travel #vacation #trips #cruise #cruises #holiday #hotels #resorts #flight #world #places #flights #outdoor,
ObjectId(5cda3b6d5e75395dc86f5190),1128052773272952832,Experience the desert life this summer in the comfort of a private vacation rental. 800-400-4414. #MeetingOasis https://t.co/sbq8cqK1zn,
ObjectId(5cda3b6d5e75395dc86f5192),1128052748547756032,i wanna wake up in another time zone 😩 vacation me please,
ObjectId(5cda3b6d5e75395dc86f5194),1128052747956305920,@B93421282 If you went on vacation where would you go? As your getaway place :),
ObjectId(5cda3b6d5e75395dc86f5196),1128052747088093186,I’ve been looking at some tropical vacations for a few clients. I thought this would be fun. Mine are 👫👨‍👨‍👧‍👦🌮🛥. #stranded #tropicalisland #travelagent #vacationplanner #whatwouldyoudo #vacation #caribbean https://t.co/1amkKYpBBd,
ObjectId(5cda3b6d5e75395dc86f5198),1128052726548635648,Vacation countdown. 24 hours from now I'll be headed out. Looking forward to a 3 week break from the insanity. Going to do my best to avoid the news and Twitter.,
ObjectId(5cda3b6d5e75395dc86f519a),1128052715966353415,Last week of work before vacation next week. Cant nobody tell me nothinnnnnnnnn,
ObjectId(5cda3b6d5e75395dc86f519c),1128052705518338050,&lt;— needs a vacation soon,
ObjectId(5cda3b6d5e75395dc86f519e),1128052647771222018,Foam pool party! #vacation #grandbahiaprincipeaquamarine https://t.co/ITOwc72x8X,
ObjectId(5cda3b6d5e75395dc86f51a0),1128052612006391808,Average American worker takes less vacation than a medieval peasant https://t.co/8U2RLVtPn7,
ObjectId(5cda3b6d5e75395dc86f51a2),1128052610932596737,Your kids won't soon forget a visit to this #Miami aquarium. #vacation  https://t.co/yj8wE1pHZ7 https://t.co/W4GlhxvS7k,
ObjectId(5cda3b6d5e75395dc86f51a4),1128052608113922048,"💞 Las Vegas Strip Helicopter Luxury Wedding Package 

View MORE DETAILS:   💞 https://t.co/lzvrRfLj6Q 💖 

#LasVegasWeddings #DestinationWedding #Vacation #Travel #ValleyofFire #HelicopterWedding #GrandCanyon https://t.co/9nII13H9lF",
ObjectId(5cda3b6d5e75395dc86f51a6),1128052603642884097,"@SL1733 @lillianmcrowley @realDonaldTrump The Picture of Dorian Wray
 ..is a progress in ugliness..inside an empty suit. 
@POTUS 
Admit you were having a bad day..an FIRE WRAY.
Sent him on vacation with Sessions. https://t.co/6mfYEiUDzY",
ObjectId(5cda3b6d5e75395dc86f51a8),1128052599532421122,"@Take_on_Mike @ImStallionTV @stylerrUK @ConnorJaundrell @clooleee @A_K_Nyx @Keggerade @UncleeMav @Patrick_Connor_ @SpenyGC @AfroDuckling About time! Been waiting for wayyy too long ;(
Best date btw, the day after I'm leaving for short vacation, so MUCH LOVE mikey! And don't forget.. !ahoj",
ObjectId(5cda3b6d5e75395dc86f51aa),1128052590661570560,This is well needed favorite state to vacation 😎,
ObjectId(5cda3b6d5e75395dc86f51ac),1128052567387312130,got this in the mail today but will have to wait until JUNE to crack this sucker open. cursed with too many vacation plans https://t.co/QG3LPXlIST,
ObjectId(5cda3b6d5e75395dc86f51ae),1128052567253012480,The average American worker takes less vacation time than a medieval peasant https://t.co/8U2RLVLqeF,
ObjectId(5cda3b6d5e75395dc86f51b0),1128052565705359360,I’m so burnt out and bored with life. I need a vacation,
ObjectId(5cda3b6d5e75395dc86f51b2),1128052564807888896,"Kenya 🇰🇪 Odyssey Super Specials Sales! save up to $1000 on this trip
Mail :info@countryandpeople.com
Follow @CountryandP 
.
.
.
#kenya #vacation #countryandpeople #newyork #wondeful_places #amazingplaces… https://t.co/XUOA3OFoKi",
ObjectId(5cda3b6d5e75395dc86f51b4),1128052555999612929,Want to go see @MoulinRougeBway and stay at The Algonquin Hotel? Don't miss out on this amazing opportunity!! Bidding is now open and the winner will be announced on June 8th! Click here to bid: https://t.co/kEGOMWIXRI #theatre #broadway #nyc #vacation #moulinrouge https://t.co/RgXLoa3GrQ,
ObjectId(5cda3b6d5e75395dc86f51b6),1128052522994814977,Change of plans for Soph and I’s Vacation. We might be going to Key West instead of New York 🌎,
ObjectId(5cda3b6d5e75395dc86f51b8),1128052491126329344,"💞 Grand Canyon Helicopter Wedding Special 

View MORE DETAILS:   💞 https://t.co/JvDcmYwuBl  💖 

#LasVegasWeddings #DestinationWedding #Vacation #Travel #ValleyofFire #HelicopterWedding #GrandCanyon https://t.co/F4VR8oqHJ1",
ObjectId(5cda3b6d5e75395dc86f51ba),1128052469034938368,"Back from Vacation! 😁
Gonna be continuing our #Borderlands adventure on #twitch
See ya there! https://t.co/VwOTWtwPDy",
ObjectId(5cda3b6d5e75395dc86f51bc),1128052449544212480,@Makoto__txt thinkin about maybe goin on vacation next month with the boys,
ObjectId(5cda3b6d5e75395dc86f51be),1128052433144487936,13 MORE DAYS OF SCHOOL :) Then Summer Vacation But I'll be working 5 days a week But I am gonna be pumping out 2 videos a week maybe 3 the rest of the year for now videos every tuesday and saturday at 7:30pm EST,
ObjectId(5cda3b6d5e75395dc86f51c0),1128052423430430727,My family is going on vacation Wednesday and I’ll be the only one stuck here in St. Louis 😪 whatever,
ObjectId(5cda3b6d5e75395dc86f51c2),1128052398868586496,Teetee done called me 56 times since she been home like girl enjoy your vacation ! Blowin up my damn phone,
ObjectId(5cda3b6d5e75395dc86f51c4),1128052380254130177,"💞 $499 Wedding Special @ Valley of Fire 
💖 May Spring Sunset Weddings are Here!  💖 
May 10, 20 &amp; 24, 2019

View MORE DETAILS:   💞 https://t.co/Xat03DSbb3 💖 

#LasVegasWeddings #DestinationWedding #Vacation #Travel #ValleyofFire #HelicopterWedding https://t.co/A5EhpcF3Iw",
ObjectId(5cda3b6d5e75395dc86f51c6),1128052366341824513,This work week has been so insane that I am now the proud owner of a new gaming laptop and a beach vacation.😂 #StressSpending,
ObjectId(5cda3b6d5e75395dc86f51c8),1128052364827475968,"""We loved the pool and hot tub, although it was really hot."" says Ted on Google, via @Birdeye_ https://t.co/J9yogpiO6C",
ObjectId(5cda3b6d5e75395dc86f51ca),1128052352433491969,@les_dom03 greece only exists in artists’ eyes for vacation only... they’re most definitely not coming here,
ObjectId(5cda3b6d5e75395dc86f51cc),1128052307768164352,"This traveling season, stay safe. If abroad or staying home. Use RFID wallets and passport holders! 
#travelsafely #travel #RFID #security #businesstravel #vacation  #summer #international",
ObjectId(5cda3b6d5e75395dc86f51ce),1128052290206818305,"this vacation was everything (@ Palm Beach International Airport - @pbi_airport in West Palm Beach, FL) https://t.co/yS1vmiBYgp",
ObjectId(5cda3b6d5e75395dc86f51d0),1128052280140468230,"@ElspethEastman If what doesn’t kill you makes you stronger that pup is going to become a fucking T-Rex, and you Speth, you deserve a vacation.",
ObjectId(5cda3b6d5e75395dc86f51d2),1128052251208167424,"@elkippy @AcHeJesus @Polygon After viewing some more of your tweets, @elkippy, you seem obsessed with the most divisive politics the left in America has to offer. So of course you'd see my single tweet (ever) criticizing Polygon as grounds to call me a ""baby."" You should probably take some vacation time.",
ObjectId(5cda3b6d5e75395dc86f51d4),1128052249182244864,Looking forward to the update to the Mastering DAX video class. I may have read the purple book on vacation. @FerrariAlberto  @marcorus https://t.co/Da3AtDQGmH,
ObjectId(5cda3b6d5e75395dc86f51d6),1128052240181280771,I cant wait to go on Vacation again ... I need Sand and Sunshine 🌞,
ObjectId(5cda3b6d5e75395dc86f51d8),1128052230395813889,i really really really hope she can hold out until my dad comes back from vacation at least :(,
ObjectId(5cda3b6d5e75395dc86f51d9),1128052216206581761,I’m in vacation mode already I just wanna chill lol.,
ObjectId(5cda3b6d5e75395dc86f51da),1128052206534455296,"Why would Canadians vacation in Canada? Gas is cheaper in the USA so why not vacation there? If you have a power boat or a dirt bike, go to the USA, gas is cheaper there. #LPC policies are driving Canada's economy into the ground. The #Trudeau #cangov is incompetent. #cdnpoli https://t.co/yEFax01OvH",
ObjectId(5cda3b6d5e75395dc86f51db),1128052200784183296,Cannot wait for vacation,
ObjectId(5cda3b6d5e75395dc86f51dc),1128052180466978817,"@KevBo2099 @squinty_eyes When @HabantDark was on vacation, anything he didn’t wanna do he just said “vacation!” for the excuse. I recommend it 👌",
ObjectId(5cda3b6d5e75395dc86f51dd),1128052171147231232,@divarobbie This time next week I will be on my first vacation in over 3 years! The promise of not having to give a shit for an entire week is the only thing keeping me going/making me happy lately 😂,
ObjectId(5cda3b705e75395dc86f520e),1128052170903785472,South Beach vibes #vacation #sobe #miami #thecrib #mandysbday #livelife #dreamhotel @ Dream South Beach https://t.co/pjqFkyNVhc,
ObjectId(5cda3b705e75395dc86f5211),1128052151719096321,I need a vacation. Like a year long vacation.,
ObjectId(5cda3b705e75395dc86f5213),1128052086774669312,Bitch let this hour go by so I can be on vacation already!,
ObjectId(5cda3b705e75395dc86f5215),1128052068319748096,vacation needed.,
ObjectId(5cda3b705e75395dc86f5217),1128052065501163521,"Had a nice bike ride with friends last evening. They came to join us for a few days during our vacation. The girls came around a corner at one point and almost hit a porcupine in the middle of the path! Luckily, all survived the encounter 😊 https://t.co/KCteSoHZxx",
ObjectId(5cda3b705e75395dc86f5219),1128052052683157504,In between wanting to save money and going on a 5 day tropical vacation,
ObjectId(5cda3b705e75395dc86f521b),1128052022509314048,I havent had a vacation or trip even since 2015 😢😢,
ObjectId(5cda3b705e75395dc86f521d),1128051991941386240,This fortune cookie is a whole mood!! I need to take a vacation soon.😩✈️ https://t.co/MVVslMa3ia,
ObjectId(5cda3b705e75395dc86f521f),1128051981531009024,"One of our neighbors built the same model of house that we have, but they widened the whole house by 2 feet, finished the basement, and put it on the biggest lot available; making it easily over $500,000. THIS IS ONE OF THEIR VACATION HOMES FOR WHEN THEY COME VISIT THEIR KIDS",
ObjectId(5cda3b705e75395dc86f5221),1128051931295965186,@Cubs @pepsi Would love a mini vacation to Chicago 😬🙌,
ObjectId(5cda3b705e75395dc86f5223),1128051916355694592,My vacation just started!! What’s gooood boy😈😈😈🙏🏼💪🏼,
ObjectId(5cda3b705e75395dc86f5224),1128051891697381376,"@BobbiSBrooks @clemUGA1 @heidafinnboga @stoneb26 @ida_skibenes @AOC Maybe we should implement a yearly mandatory three week vacation time funded by taxpayers. Also, the reason for supporting parents is we need to replenish our population like any other society unless you want to end up like Japan atm.",
ObjectId(5cda3b705e75395dc86f5227),1128051853621645313,"$99. 4-Day Family Getaway at the Exploria Express | Summer Bay Resort #Orlando #Florida 
Purchase TODAY and Receive a 4-Night Complimentary Carnival Cruise
Today’s Sale Price $99! Per Family link: https://t.co/oMM3p7XWTv

#weekendvibes #family #vacation #Newyork #Cruise https://t.co/l9tCTLJJCs",
ObjectId(5cda3b705e75395dc86f5229),1128051849708408833,My grades are in. The semester is officially over. Next stop: vacation! https://t.co/J1SJxIyflX,
ObjectId(5cda3b705e75395dc86f522b),1128051844075233280,I’m less sad today :)) tb to vacation https://t.co/VGh82NH26f,
ObjectId(5cda3b705e75395dc86f522d),1128051831236714496,"I'm doing my @PADI Advanced Open Water Certification this weekend, in a freshwater lake. I've done all of my other certs on vacation in warm waters. I think I'm in for a rude awakening... #PADI #SCUBA #FirstWorldProblems",
ObjectId(5cda3b705e75395dc86f522f),1128051814669148166,@BasicShadowStuf @ShadowhuntersTV @Kat_McNamara @LukeBaines @MatthewDaddario @HarryShumJr @arosende @TessaMossey @ShadowhuntersWR @toddzer1 @bryanQmiller YAYYYYY I'm GONNA BE ON VACATION . I'll be there too 🙈❤️❤️❤️❤️,
ObjectId(5cda3b705e75395dc86f5231),1128051788635156480,"What is ""vacation"" and how do you do it?",
ObjectId(5cda3b705e75395dc86f5233),1128051736004874240,I absolutely REFUSE for this to be my life!! Don’t forget to care for yourself while you care for others and work hard! When is your next vacation? #womeninSTEM #womeninscience https://t.co/6BzE1hqRbC,
ObjectId(5cda3b705e75395dc86f5234),1128051714135863296,"When you see someone on vacation who just came off vacation, but they owe you money. https://t.co/Sm1X1GNrBV",
ObjectId(5cda3b705e75395dc86f5237),1128051712055549955,top books for young teens online dating personals adults only los angeles adults only mexico vacation packages what does losing your virginity look like toys for women https://t.co/sflzdAEcCl,
ObjectId(5cda3b705e75395dc86f5239),1128051689829949441,@BigBowlBuzz went to your restaurant in Chicago while on vacation and instantly fell in love. Now I’m sad you don’t have a location here in Miami. PLEASE OPEN A RESTAURANT DOWN HERE! The food was so delicious!! ❤️,
ObjectId(5cda3b705e75395dc86f523b),1128051654341943297,Helping my parents figure out what they need and pack for vacation is about as simple as herding cats,
ObjectId(5cda3b705e75395dc86f523d),1128051641792573440,I just wanna send all my bxtches on vacation.,
ObjectId(5cda3b705e75395dc86f5240),1128051626432974849,"""I would not refer to it as a vacation. Strangely, I was overcome with guilt after Andrew's passing. That, and avoiding the authorities, got me to lie low for a while."" https://t.co/VLn2VPlY2q",
ObjectId(5cda3b705e75395dc86f5242),1128051614558846976,"@jillbrack1 @kendyljade Yep, I think that was the same vacation....😂😳😂",
ObjectId(5cda3b705e75395dc86f5244),1128051598402441249,Home from vacation... planning my next vacation 🌚,
ObjectId(5cda3b705e75395dc86f5246),1128051594371706880,The hardest thing about going on vacation is shutting everything down so you can relax and enjoy. 😩,
ObjectId(5cda3b705e75395dc86f5248),1128051587405045765,Ive been on a little vacation with my friends and it was really great but it's over and now im really sad,
ObjectId(5cda3b705e75395dc86f524a),1128051585152581634,"A Muslim today could pretty easily kill 6 million Jews and the response would be:
Economic sanctions 
A strongly worded letter
U.S. Congress would be on vacation",
ObjectId(5cda3b705e75395dc86f524c),1128051581251932160,Took a vacation day today! Can you tell?? #ootd #ootddaily #ootdfashion #whatiwore #style #styleblogger #petite #petitestyle #petitefashion #petiteblogger #chicagostyle #chicagoblogger… https://t.co/8uIpyjZ1my,
ObjectId(5cda3b705e75395dc86f524e),1128051563656818688,FIRST TIME IN AUSTRALIA 10 DAY DREAM VACATION (Best Destinations and Prices) https://t.co/zOvpbSw7KZ https://t.co/Myur30OPpG,
ObjectId(5cda3b705e75395dc86f5250),1128051546862780423,@realDonaldTrump @NASA How about taking it out of your vacation and golf money ?,
ObjectId(5cda3b705e75395dc86f5252),1128051544342048768,@LaurenCohan @WhiskeyCav So sad to hear about Whiskey Cavalier. Maybe you’ll take a vacation to The Hilltop?!? 😄,
ObjectId(5cda3b705e75395dc86f5254),1128051541997436929,"HELP ME PICK MY NAILS FOR VACATION IN ORLANDO

polls below",
ObjectId(5cda3b705e75395dc86f5256),1128051528525180928,@sheenaniganz @nonteennonmom @TheAshleysRR LMAO perfect time for a vacation!😂👏😂,
ObjectId(5cda3b705e75395dc86f5258),1128051489522556932,it’s always the people w no jobs that are always on vacation 3837 times a year,
ObjectId(5cda3b705e75395dc86f525a),1128051476637597696,"@_chxo Idk if you meant to do it, but get it... vacation... times flying 😭😭😭😫 lmaooo",
ObjectId(5cda3b705e75395dc86f525c),1128051453145309189,I was really tryna hold onto this sew in til the end of the month but my boyfriend keeps teasing me about my closure 😂 but my braid appt ain’t til June &amp; we have a trip Memorial Day weekend 😩 I guess I’ll just deal with my hair on vacation.,
ObjectId(5cda3b705e75395dc86f525e),1128051452662960129,adult match school girl halloween costume accessories lost virginity first time adult only vacation destinations harrd core free phone dating https://t.co/X6xsHxqVCr,
ObjectId(5cda3b705e75395dc86f5260),1128051422468104193,@thebradfordfile @DJNazSD Just before he is handcuffed and granted an extended all expense paid vacation in Guantanamo Bay.,
ObjectId(5cda3b705e75395dc86f5262),1128051422136807431,All my vacation clothes just got here 😍,
ObjectId(5cda3b705e75395dc86f5264),1128051420371017728,teen help wet teen vacation package deals all inclusive adults only how do girls lose their virginity how to lose her virginity single sites https://t.co/22sFviXwcz,
ObjectId(5cda3b705e75395dc86f5266),1128051418139590657,"Bilingual - Front Lines #Sales Representative - Vacation Ownership #Sales - Bonnet Creek needed in #Orlando, apply now at #WyndhamDestinations! #job  #WYNDCareers https://t.co/D5Sz7Ih5gq https://t.co/Tew9QAL52S",
ObjectId(5cda3b705e75395dc86f5268),1128051376372756480,"This Week Special Cancun Mexico $499. 
5-Day, 4-Night All-Inclusive Family Beach Getaway 
link: https://t.co/CcahcNRqcd
Reserve Today $499.

#Familyvacation #weekendvibe #VACATION #Cancun #Mexico #newyork #honeymoon #florida #vacationdeal #CheapFlights #weddinganiversery https://t.co/o9poeC90FJ",
ObjectId(5cda3b705e75395dc86f526a),1128051362900652034,best adult hotels romantic adults only hotels discount all inclusive vacation packages adults only adults only beaches caribbean virginitys teen wolf series https://t.co/Cln3YRBHGQ,
ObjectId(5cda3b705e75395dc86f526c),1128051332277993473,"Took an extended break from social media while on vacation this past week in Cuba.... 

One of the most transformative experiences of my life. 

Viva Cuba libre 🇨🇺",
ObjectId(5cda3b705e75395dc86f526e),1128051331787362306,"If you have to ask about gratuity at a restaurant. DONT GO OUT. 

If you gotta be worried about your money on vacation, DONT GO ON VACATIONS. 

PERIOD.",
ObjectId(5cda3b705e75395dc86f5270),1128051326091395074,i need to stop going to the bar and save for a fucking vacation i'm so stupid,
ObjectId(5cda3b705e75395dc86f5271),1128051323662884865,@squinty_eyes Enjoy your vacation.,
ObjectId(5cda3b705e75395dc86f5272),1128051290263695361,I need a vacation where i actually have fun for more than a few hours,
ObjectId(5cda3b705e75395dc86f5273),1128051289961537537,Vacation day with my love #alovenote #samh2o https://t.co/SI1cwDz1HA,
ObjectId(5cda3b705e75395dc86f5274),1128051280591638528,I’ve got 3 friends on vacation in Europe right now and meanwhile I can’t even afford to go to Walmart.  Life kinda sucks when you’re broke,
ObjectId(5cda3b705e75395dc86f5275),1128051272433770498,I have so many thirsty pics from this vacation 😅😅😅😅,
ObjectId(5cda3b705e75395dc86f5276),1128051254653886464,10 Best Thailand Beach Resorts | Asia | Love Is Vacation https://t.co/sJdPEqJyq8 https://t.co/IfN8N7FdxG,
ObjectId(5cda3b705e75395dc86f5277),1128051203731013632,My vacation has been so relaxing 😌,
ObjectId(5cda3b705e75395dc86f5278),1128051186685362177,@thagreus i REALLY want to... a pre-university vacation,
ObjectId(5cda3b705e75395dc86f5279),1128051178867232768,"Listen i just need to be taken care of , my pussy ate occasionally , a vacation here &amp; there &amp; monthly deposits into my acct #sugardaddyneeded #sugarbabylife",
ObjectId(5cda3b705e75395dc86f527a),1128051155551047683,@nikkabella0721 What the hell is a vacation?,
ObjectId(5cda3b705e75395dc86f527b),1128051147758014464,"@jezusgurl55 @vivian_terry @howroute MAGAT'S arrive for vacation,
Leave on probation! https://t.co/4KD2CnFcAB",
ObjectId(5cda3b705e75395dc86f527c),1128051129789636609,@mattwilcoxen If it’s Iron Man at the end of #AvengersEndgame then you may need a vacation.,
ObjectId(5cda3b715e75395dc86f527d),1128051121212116992,"With spring and summer here don’t cut your fishing, camping, beach, or family vacation short due to your electronics dying! #staycharged 
•
•
•
#outdoors #bigmouthbass #fishing #vacation… https://t.co/24rg8qeVb7",
ObjectId(5cda3b715e75395dc86f527e),1128051118179622913,"Oh man the change in temperature after coming back from vacation sucks, I caught a cold instantly. 
Still recovering from this cold but then I'll get people updates on their commissions, thank you so much for being patient with me! I'll also msg the winner of my art raffle 💦💦",
ObjectId(5cda3b715e75395dc86f527f),1128051091898126336,@gumbarius Cereza is on Vacation! Selene is now here to sprinkle pink everywhere she goes! 8),
ObjectId(5cda3b715e75395dc86f5280),1128051091864805377,Shouldve just kept Monday and Tuesday as vacation days.....now I be using my sick time so I don't die in the cnc without cough drops 😷😷😷,
ObjectId(5cda3b715e75395dc86f5281),1128051055613366272,#Indonesia is full of natural beauty &amp; warm and friendly people. Book your flight &amp; #hotel accomodations with the Discounted Vacations app downloadable from #GooglePlay now! #retweet #travel #discounts #vacation https://t.co/gLJZv9verM https://t.co/KxoBjxXx7b,
ObjectId(5cda3b715e75395dc86f5282),1128051019345059841,"💞 Transportation Options for your Las Vegas Wedding
View MORE DETAILS:   💞 https://t.co/fa7c8Im5qR 💖 
#RedRockCanyon #RedRock #LasVegasWeddings #DestinationWedding #Vacation #Travel #HelicopterWedding https://t.co/3gH1XM0rZN",
ObjectId(5cda3b715e75395dc86f5283),1128051001292931072,"Vacation has begun, and for the next ten days, no one can force me to wear pants. https://t.co/Vk3CdJYwhh",
ObjectId(5cda3b715e75395dc86f5284),1128050976928206848,Fucking barber left a day earlier than he said he would for vacation https://t.co/Uzb1jqjK23,
ObjectId(5cda3b715e75395dc86f5285),1128050948452933633,"I'm on vacation! Finally made it to @SFMOMA. Some favs: Wifredo Lam (Un coque pour Chango, 1947); Carmen Herrera (Untitled, 1956); Elizabeth Murray; and Alice Neel (Geoffrey Hendricks and Brian, 1978). 💯💯💯💯 https://t.co/w9XlwMbuyz",
ObjectId(5cda3b715e75395dc86f5286),1128050946909409280,I want exactly the amount of summer vacation that Phineas and Ferb got.,
ObjectId(5cda3b715e75395dc86f5287),1128050939464749056,Vacation in july🥵,
ObjectId(5cda3b715e75395dc86f5288),1128050913317355520,I need a vacation. Good thing I’m about to go on vacation.,
ObjectId(5cda3b715e75395dc86f5289),1128050893272674312,Me after every vacation😂 https://t.co/k5ZEYloeYn,
ObjectId(5cda3b715e75395dc86f528a),1128050885995765765,"My souvenir coasters from our southern vacation.  Happy Mothers Day to all the strong, smart, and fearless women who move mountains daily. https://t.co/pfgffa97qk",
ObjectId(5cda3b715e75395dc86f528b),1128050884007616513,@Misterchief Man if u were from where WE’RE from I’d need a full paid vacation to weed out everyone with horrifying ideology LMAOOOO,
ObjectId(5cda3b715e75395dc86f528c),1128050874763358209,"@tommygunnxxx Are you on vacation or filming? Either way, enjoy it.",
ObjectId(5cda3b715e75395dc86f528d),1128050842354028544,"Hello, Pickett people! Sherry is on vacation in Italy 🇮🇹 &amp; left Amy in charge of Pickett social media! Stay tuned for Amy’s introduction. #pickettpropertymanagement #pickettpm #jeanandsherrytime https://t.co/ohNjhcpxOS",
ObjectId(5cda3b715e75395dc86f528e),1128050747139153923,"Coming soon:
Tom Selleck plays Beastly Hayden, a pregnant mother with a strong look, fascinated by booking a vacation in Jordan Peele's 'Under Dark XXX Too'
GNARLY TRIUMPH!!!",
ObjectId(5cda3b715e75395dc86f528f),1128050730881826816,this vacation was so great but dang I miss working. Can’t wait to get back and make up all the money I’ve spent here lol,
ObjectId(5cda3b715e75395dc86f5290),1128050674103668736,I can't wait for my vacation next monthhh,
ObjectId(5cda3b715e75395dc86f5291),1128050657318060037,"🌿 ”casual” pic of me on my summer vacation in Italy 🇮🇹.
@nightbarbie @KateKa26317823 https://t.co/ZokG8r5CUH",
ObjectId(5cda3b715e75395dc86f5292),1128050649562742785,Vacation on my mind 🤯😢,
ObjectId(5cda3b715e75395dc86f5293),1128050629451112449,@joshwolfcomedy ... These have mutated from undies https://t.co/meydwH5xOL,
ObjectId(5cda3b715e75395dc86f5294),1128050627718852608,@SenGillibrand 73 likes. Yikes. Might wanna end the stateside vacation. Your 15mins is UP 😂😂😂😂😂😂😂🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ #MAGA,
ObjectId(5cda3b715e75395dc86f5295),1128050603630919680,Can’t even enjoy my vacation without some BS happening bro,
ObjectId(5cda3b715e75395dc86f5296),1128050598815776769,I can't go to hell. I'm all out of vacation days.,
ObjectId(5cda3b715e75395dc86f5297),1128050567346053121,I PON VACATION !,
ObjectId(5cda3b715e75395dc86f5298),1128050567106957313,@SorahSuhng Need to give you a binge vacation,
ObjectId(5cda3b715e75395dc86f5299),1128050562971394048,"My ass seriously need a vacation, a quick getaway would do right now",
ObjectId(5cda3b715e75395dc86f529a),1128050530696269825,My goal is to build a life I don’t need to vacation from..,
ObjectId(5cda3b715e75395dc86f529b),1128050498534297603,I want to go on a vacation but I’m also a homebody af and hate leaving home.,
ObjectId(5cda3b715e75395dc86f529c),1128050490112135168,Please get me to Thursday. I need my vacation NEOW!!! 😫,
ObjectId(5cda3b715e75395dc86f529d),1128050392598638593,Check out what I just added to my closet on Poshmark: Going on Vacation. https://t.co/hoeIG22eTg via @poshmarkapp #shopmycloset,
ObjectId(5cda3b715e75395dc86f529e),1128050387787771905,"Wyndham Worldwide is hiring in Río Grande! Click the link in our bio to apply: Business Operations Manager- Wyndham Vacation Ownership- Rio Mar, Puerto Rico #Administración de empresas",
