_id,id,text,label
ObjectId(5d132eb05e753936bc47454f),769990198721667072,"#SaSaSaS #creamfields 🙌🏼🙌🏼🎶🎶🔥🔥

That crowd were going madddd 🙏🏼 https://t.co/bL1STRADb4",1
ObjectId(5d132eb25e753936bc474551),768817204565516288,"Jealous I won't be at Creamfields, never forget when @rebturty died off that balloon hahahahaha",0
ObjectId(5d132eb65e753936bc474553),769104737492959234,"Remarks, night out and Creamfields... I'm gonna be broke after this weekend",1
ObjectId(5d132eba5e753936bc474555),769538640720592896,Unlucky the red men there off home now Creamfields tomorrow 😎 https://t.co/1c51KQSmhQ,0
ObjectId(5d132ebc5e753936bc474556),769587801868337152,"@Creamfields
SUNDAY
@CalvinHarris
@AnnieMac
@DukeDumont
@FriendWithin
@anthonyprobyndj
@tiesto
@HARDWELL
@DonDiablo
https://t.co/m1VGqpUGqk",0
ObjectId(5d132ec85e753936bc47455d),770014699610144769,Wish i was at creamfields/leeds/reading/anywhere bar my bed,0
ObjectId(5d132eca5e753936bc47455e),769568237625413632,there's like 20 people at leeds and then 20 people at creamfields on my snapchat nd I'm sat at home eating a milk tray:///,0
ObjectId(5d132ecc5e753936bc474560),770006539834908672,@Creamfields was so sick 🙌🏽 definitely going back next year @BennGoggin 🍻🍻,1
ObjectId(5d132ece5e753936bc474562),769273483884957698,No chance of sleep tonight! #creamfields 😬😎,1
ObjectId(5d132ed65e753936bc474567),770009525747322883,Watching creamfields from a field 8 miles away for the light show whilst camping with family is a new low,0
ObjectId(5d132ed85e753936bc474568),769214825926918145,Creamfields tomorrow 🎪😎,1
ObjectId(5d132eda5e753936bc47456a),768998693001392128,@Creamfields please let's not have a repeat incident where the police dogs sadly passed away after being left in the van.,0
ObjectId(5d132edd5e753936bc47456d),768710808536768516,Why the fuck did I sell my creamfields ticket 😩,0
ObjectId(5d132edf5e753936bc47456e),769976593120976897,Why aren't we there @coralarlow 😫😭 https://t.co/uX5TRKYbN3,0
ObjectId(5d132ee15e753936bc47456f),769664074951065600,This time next year I will be at @Creamfields regardless of anything. So annoyed at myself for not being able to afford it this year.,0
ObjectId(5d132ee65e753936bc474570),769142524736831488,Me n @big_cam2 best security @Creamfields waiting for Mr @TomZanettiTZ 4 o clock pepsi tent 🎶👀🙌🏽💃🏻👊🏽👊🏽 https://t.co/1BUpUaQbxR,1
ObjectId(5d132ee85e753936bc474572),769280460610473985,wish i was at creamfields💔,0
ObjectId(5d132eeb5e753936bc474574),768939707417985024,Cannot wait to get to @Creamfields tomorrow!!!,1
ObjectId(5d132eed5e753936bc474575),769528499908599808,I am definitely not jealous of everyone at Reading Leeds and Creamfields😖😖,0
ObjectId(5d132ef25e753936bc474577),768872058881241088,Buzzing! #Creamfields2016  https://t.co/ORZutSrkna,1
ObjectId(5d132ef55e753936bc474579),769945575940816896,Still buzzin' ⚡️@KillTheBuzz @Creamfields https://t.co/Fel63V4Kpe,1
ObjectId(5d132ef75e753936bc47457a),769174357625151488,I am so fucking gutted Declan didn't come Creamfields,0
ObjectId(5d132ef95e753936bc47457c),769093882176942080,Tonight. @Creamfields. https://t.co/ZhCy37zroc,1
ObjectId(5d132efc5e753936bc47457e),769113555438301184,FRIYAY. @creamfields tomorrow 🙌🏽 https://t.co/vsFKVbVHaI,1
ObjectId(5d132f0a5e753936bc474583),768907840509530112,best part of creamfields last year was @FatboySlim and im devastated i aint there right now,0
ObjectId(5d132f0e5e753936bc474586),768697282959204352,There's a fucking shock am up this early on me day and I feel very sorry for anyone that's going to Leeds or creamfields in this weather,0
ObjectId(5d132f105e753936bc474588),769728300587618308,Am legit buzzing about @DJGammer and @MCWhizzkid at creamfields! Can't wait to see them fo myself in October 🙌🏾🙌🏾,1
ObjectId(5d132f1a5e753936bc47458b),769509064929841152,Couldn't pay me to go Creamfields bet it's fucking grim #EDM,0
ObjectId(5d132f1d5e753936bc47458d),769967441413804032,"Watching all the barber shop movies to compensate for nards company while he's at creamfields, stupid black idiot leaving me for ket heads",0
ObjectId(5d132f225e753936bc47458e),769084236150235140,Making me so excited for @Creamfields this weekend listening to @CapitalOfficial #CapitalThrowback 🙌🏼🎉☺️🎪,1
ObjectId(5d132f295e753936bc474590),768763047561289729,Starting to regret selling my Creamfields ticket 😑,0
ObjectId(5d132f2b5e753936bc474592),768860938900480002,"Didn't think I could hack v then creamfields, how wrong could I be, I am so gutted🙁🙁",0
ObjectId(5d132f2d5e753936bc474594),769648528314556417,It's so pathetic how loud Creamfields is from my house😂,0
ObjectId(5d132f325e753936bc474595),769607942354137088,Just spotted creamfields on snapchat stories I'm not even going to watch it 😭😭,0
ObjectId(5d132f3e5e753936bc474598),768885982317973504,Tunes on and pack for creamfields 🐝🐝🐝🐝,1
ObjectId(5d132f415e753936bc47459a),769502568015953920,I'd love to go to creamfields or something but I don't think I could hack being covered in mud and dirty for a weekend 😷,0
ObjectId(5d132f465e753936bc47459c),769090891084627969,Gutted im gonna miss these😩😭 https://t.co/soZGoqAZOa,0
ObjectId(5d132f495e753936bc47459e),768999253200998400,Creamfields tour bus birthday... I don't like cake so they bought me cheesecake :) Cheers… https://t.co/sRSFsoEc25,1
ObjectId(5d132f545e753936bc4745a2),769816016604033024,Creamfields! 😎 — travelling to Liverpool from Dublin Airport - Terminal 1 https://t.co/6ZA2M6MZ7W,1
ObjectId(5d132f5a5e753936bc4745a4),769586817595084800,26-year-old man found dead at Creamfields: A  26-YEAR-OLD man has been found dead in one of… https://t.co/6KLD3JdzEI https://t.co/EXQkJm27pW,0
ObjectId(5d132f5e5e753936bc4745a5),769883401113526272,Day 2✌🏽️🔊 @ Creamfields https://t.co/y8VhbDIHe6,1
ObjectId(5d132f605e753936bc4745a7),769547787683835905,Its that time of year again 🙌🏼 #creamfields #wellies #muddy #beer #music #life #happy #goodtimes… https://t.co/WEufA1bIvp,1
ObjectId(5d132f615e753936bc4745a8),769130081356742656,Everyone's going creamfields today and I'm going to spoons🤔🙃,0
ObjectId(5d132f685e753936bc4745aa),769248092801667072,We’re working with #Creamfields organisers and other partners to minimise the impact on the local community. Please respect your neighbours!,1
ObjectId(5d132f725e753936bc4745ad),769054164085313536,Hope everyone has an amazing  time at @Creamfields this year and @Avicii will smash his last ever show! 🙌🏼 #hwg  #EDMSavedmylife #staysafe,0
ObjectId(5d132f785e753936bc4745ae),768725965681852416,En route to @Creamfields 👣🍻 get me to that silent disco 😎 https://t.co/81olglD88h,1
ObjectId(5d132f815e753936bc4745af),769623314306400256,Man collapses and dies at Creamfields dance music festival https://t.co/k2gQn9m6Av,0
ObjectId(5d132f865e753936bc4745b0),768764569099636737,As if I'm going creamfields tomoz dafuq have I done that for,1
ObjectId(5d132f8a5e753936bc4745b3),769281735104266240,"Surprised my mum and took her to watch our set backstage at creamfields today, she was buzzin her jubblies off haha. Wot a crowd, Thankyou!x",1
ObjectId(5d132f8e5e753936bc4745b5),769481843565555712,Little bit gutted am not goin to creamfields now 👎🏻👎🏻,0
ObjectId(5d132f955e753936bc4745b8),769570311805235200,"Sooooo jealous of people at creamfields, why did I pick T man",0
ObjectId(5d132f975e753936bc4745b9),769465648401485824,Creamfields tomorrow and I'm completely unprepared lol,1
ObjectId(5d132fac5e753936bc4745be),769217552941715456,Creamfields tickets available,0
ObjectId(5d132faf5e753936bc4745c0),769927694964367361,@victoriastewa98 just facetimed is from Heldens at creamfields and a wanna cry💔💔💔,0
ObjectId(5d132fb45e753936bc4745c1),769996376411373572,Swear there is a full on rave going on near me. I feel like I'm living next door to creamfields,0
ObjectId(5d132fbb5e753936bc4745c2),768782932957880320,I should be at creamfields !!!!!,0
ObjectId(5d132fc85e753936bc4745c3),769891815424229376,Seeing videos of creamfields makes me want to cry 😭😭😭😭😭😭😭😭,0
ObjectId(5d132fd75e753936bc4745c4),768931577774628864,"All the boys facetiming me, all flat out in creamfields and I'm tucked up in bed ready for work at 6am cushtee #newsungy",0
ObjectId(5d132fd85e753936bc4745c6),769983520534061056,Just b4 the set creamfields ✌🏻️ 😎 https://t.co/RRPO1G3ANs,1
ObjectId(5d132fdc5e753936bc4745c7),769272374659284992,Thank You Creamfields!! 💥💥 @Creamfields https://t.co/8m5g0xOp6o,1
ObjectId(5d132fde5e753936bc4745c8),768906380577218560,Wish I was going Creamfields ‼️,0
ObjectId(5d132fe05e753936bc4745ca),769574686703423488,Creamfields is a must next year,0
ObjectId(5d132fe55e753936bc4745cb),769972016032219137,PD Duke and his handler have had massive successes patrolling #Creamfields; Duke is off for a well earned day off! https://t.co/thS34tSnic,0
ObjectId(5d132fe75e753936bc4745cd),769956367905988608,Watching Avicii at Creamfields on Snapchat and getting them feels though 😭,0
ObjectId(5d132feb5e753936bc4745cf),768939054469701632,Can't wait to see @MarcKinchen again on Sunday at @Creamfields 😆✌🏼,1
ObjectId(5d132ff15e753936bc4745d2),768841365040103424,"Heading to #Creamfields then check out the weather before you go
https://t.co/yJbOsjEsQI #CapitalReports",0
ObjectId(5d132ff65e753936bc4745d3),769505321517625344,Jump jump jump 🙌❤@arminvanbuuren creamfields2016 photo by @florisheuer #creamfields… https://t.co/Q4ocxvpkjh,1
ObjectId(5d1330075e753936bc4745d7),768731127188221952,Seeing everyone already on their way to creamfields makes me so excited to arrive tomorrow! @ConorSullivan97 BE READY FOR ME,1
ObjectId(5d1330115e753936bc4745db),769900474447331329,What a day and night yesterday was @Creamfields 👌✌️🙌🎪🇬🇧🇬🇧🇬🇧 @dimitrivegas @likemike  smashed it as per! And @marshmellomusic fucking unreal!,1
ObjectId(5d1330165e753936bc4745dd),769129897080025088,"I want to be at creamfields this weekend, but instead I get to work all weekend😒",0
ObjectId(5d13301c5e753936bc4745e0),769977042070867968,Creamfields and The Northern Adventures https://t.co/9DbDtxLwUa https://t.co/tm4HbKNPLp,1
ObjectId(5d13301e5e753936bc4745e1),769587896756174850,Creamfields makes me so happy,1
ObjectId(5d1330205e753936bc4745e2),768733209794338817,So jealous of everyone off to creamfields/reading today and tomorrow,0
ObjectId(5d1330225e753936bc4745e3),769316465837240320,Nearly day 3 of creamfields and ive managed to stay alive ✌️,1
ObjectId(5d1330265e753936bc4745e4),769127842978332672,Feel proper depressed I'm not at creamfields,0
ObjectId(5d1330285e753936bc4745e6),769087423762620417,Oi I'm so happy that I'm sat in work while everyone's at creamfields and reading👌🏼,0
ObjectId(5d13302d5e753936bc4745e7),768731021827248128,"Pop up beauty bar time with another lovely lady, before heading off to creamfields! 😍… https://t.co/MC6HQsE2WO",1
ObjectId(5d1330325e753936bc4745ea),769901800384192512,Watching @aboveandbeyond's snapchat from Creamfields got me so hype to see them at EDC in a couple months. Bring on the tears!!,0
ObjectId(5d1330355e753936bc4745eb),769227532197629953,Gutted I'm not at Leeds fest this year but I've got a good feeling about creamfields 👯💃🏻,1
ObjectId(5d13303f5e753936bc4745ed),769814796770344960,Throwback to #creamfields last night @Axwell @Ingrosso https://t.co/6c8JykyR2O,1
ObjectId(5d1330405e753936bc4745ee),769444795165110272,Crazy to think Creamfields was a year ago,0
ObjectId(5d13304a5e753936bc4745f2),768915118231027712,"Should never have got rid ae ma Creamfields ticket, sitting in the pub remembering last years antics makes me wanty go even more",0
ObjectId(5d1330505e753936bc4745f4),769669774007758849,Watching @aboveandbeyond and realising I made a big mistake missing out on Creamfields.,0
ObjectId(5d1330545e753936bc4745f5),769629689019269120,"Reveller, 26, Dies At Dance Music Festival https://t.co/Zi5ZEOqLWe",0
ObjectId(5d1330565e753936bc4745f6),769978359971545088,"Man, 26, dies at Creamfields festival in Daresbury, Cheshire – BBC News https://t.co/wSHurcNAkl https://t.co/5Ldu4ef3OK",0
ObjectId(5d13305b5e753936bc4745f8),768572751347146760,I wonder if there's any good Pokemon at Creamfields 🤔,0
ObjectId(5d13305d5e753936bc4745fa),769593809885855744,My mum just rang me to see if I'm still alive at Creamfields 😂 safe to say she knows me to well 😭🙈,1
ObjectId(5d1330605e753936bc4745fb),768705709462675456,Have the bestest time at creamfields n stay safe🤗🤗 so jealous!!! enjoy Angels xx💘💘 @charmaine_1999 @EmilyMcGinlay,0
ObjectId(5d1330665e753936bc4745fd),769629176433405952,My boy @JakeQuilter just face timed me from creamfields and ngl it looks so focking sick. Gutted I Ay gone 😎🙇🏽😫,0
ObjectId(5d13306d5e753936bc474601),768586608622899200,Actually hilarious how Emma's had to wait to go food shopping for creamfields until now because she only got paid at 12😭😭😂😂,0
ObjectId(5d1330715e753936bc474603),769148159176142848,"The day is here, half way to Liverpool @Creamfields were coming for you 🐝💃🏼🎉🎪🎈 @JazzBaxter93",1
ObjectId(5d13307b5e753936bc474604),769270467970629632,Can't wait to for Creamfields tmoz🙂😬👻😍🎪,1
ObjectId(5d13307e5e753936bc474606),769617146267721733,Everyones videos from creamfields are making me so damn depressed hope my friends don't come back,0
ObjectId(5d1330805e753936bc474607),769147720770674689,Creamfields is a must for next year when I'm home 🙌🏻,0
ObjectId(5d1330885e753936bc474609),769932355461054470,my hair was that knotted from creamfields i have had to pull half of it out just to get a brush through it,1
ObjectId(5d13308c5e753936bc47460c),769562666402586625,#TweetmysongEDM 26-year-old dies after collapsing at Creamfields Festival https://t.co/Vr0ak0u6Np #News #Followback https://t.co/VqW6WYaqcD,0
ObjectId(5d1330925e753936bc47460f),769915930621124608,Why can't I be at Creamfields rn watching @DonDiablo,0
ObjectId(5d1330945e753936bc474610),769108366580916224,Cant wait to go creamfields... next year,1
ObjectId(5d1330975e753936bc474611),769637624650854401,As if someone's already died at #creamfields so bad how much people don't know there limits,0
ObjectId(5d13309a5e753936bc474612),768940911048925184,Oh how I wish I was at Creamfields 😭,0
ObjectId(5d13309e5e753936bc474614),768861913845493760,So excited for creamfields 😝😝😝,1
ObjectId(5d1330a05e753936bc474615),769216671944933376,This time last year I was at @Creamfields. Gutted I didn't go this year,0
ObjectId(5d1330a25e753936bc474617),769513437822988288,https://t.co/D7yd7juGbC BREAKING: Tragedy as man dies at Creamfields Festival sparking… https://t.co/tsidZgzeXc https://t.co/aoN5C2WBbo,0
ObjectId(5d1330a55e753936bc474618),768866783965110272,CANNOT CONTAIN MY EXCITEMENT FOR TOMORROW @AmyFrierx @Creamfields,1
ObjectId(5d1330a85e753936bc47461a),768942374475198465,Can't wait to be back at Creamfields on Saturday💃😁🎪💥 #ThrowbackThursday https://t.co/1frwLAPJkb,1
ObjectId(5d1330aa5e753936bc47461c),770014052370243584,Can't decide if I'm jealous of people in creamfields or not,0
ObjectId(5d1330b25e753936bc474620),769566466819502081,I wish I could've stayed another week in England so I could be at @Creamfields this weekend,0
ObjectId(5d1330b55e753936bc474621),768761557450883072,I just want it to be Saturday already @Creamfields 😈,1
ObjectId(5d1330b95e753936bc474622),768938137116635136,Can't wait for creamfields on Sunday,1
ObjectId(5d1330bb5e753936bc474623),768745501781024773,so jealous of everyone going to creamfields 😭😭 #takeme,0
ObjectId(5d1330c25e753936bc474625),768581456096534529,Cannot wait for Creamfields,1
ObjectId(5d1330c65e753936bc474627),769105493021384704,Trust me to be rushing around the day before we go to Creamfields... Where will I get wellies in durham?!,1
ObjectId(5d1330c75e753936bc474628),768865544606973952,"Fairly gutted I'm not going creamfields but tbh, I really couldn't be assed in this weather☝🏻️🌧",0
ObjectId(5d1330c95e753936bc47462a),769489192028078080,Who needs creamfields when we had MC Finchy in GL3 last night 😂🤘,0
ObjectId(5d1330ce5e753936bc47462c),768779101608050688,Today's the day! #creamfields. We are so excited &amp; looking forward to welcoming all you lovely festival goers #dance https://t.co/G467VZTHfn,1
ObjectId(5d1330d25e753936bc47462e),769807506289922048,So excited to be going @Creamfields today 👯👯,1
ObjectId(5d1330d65e753936bc474630),769519313476804608,"Had a blast djing at @Creamfields yesterday, and was great to hear everyone singing along to Remind Me https://t.co/j7TaKA15i4",1
ObjectId(5d1330d85e753936bc474632),769092412065062912,"So jealous, wish I was off to Creamfields 😩😩",0
ObjectId(5d1330d95e753936bc474634),768682723762397184,En route to @Creamfields wae @DavidGoldie_ 😎,1
ObjectId(5d1330db5e753936bc474636),769506674252079104,Off to @Creamfields today! 7pm on the Jam Packed stage!!!,1
ObjectId(5d1330eb5e753936bc47463a),769476992777461760,On our way to #Creamfields with an excited bus load of @stjohnambulance  #volunteers ! https://t.co/VyiNOH8KaP,1
ObjectId(5d1330f25e753936bc47463d),769642738862129152,"Happy 18th Angel @MollyMills3 Hope you are having an amazing time celebrating at Creamfields, love u loads 💞💃🏼🍾 https://t.co/cAMHwat8dl",0
ObjectId(5d1330f45e753936bc47463f),768793728463036416,Can't bloody wait!!!!! @Creamfields STARTS FOR US TOMORROW!!! #excited https://t.co/ziQtSEL45T,1
ObjectId(5d1330f75e753936bc474641),768695482638069765,I get a phone call this morning off a very excited person in a muddy field in converse.. Have the best time in Creamfields! @chdgriffiths 👀,1
ObjectId(5d1330fa5e753936bc474643),769076040392138752,Creamfields ready! #creamfields #creamfields2016 https://t.co/kgTKcBUdEy,1
ObjectId(5d1330fc5e753936bc474645),769575326720614400,@Creamfields can you watch live sets anywhere else apart from Facebook ??,0
ObjectId(5d1330fe5e753936bc474646),769145391174524930,Could cry that I'm not at Creamfields this weekend! 😔,0
ObjectId(5d1331005e753936bc474648),769543598304006144,Who needs to go Creamfields when you've got Christian singers having a rave outside of where you work,0
ObjectId(5d1331025e753936bc47464a),769124044130095106,Buzzing to see @DJEZOfficial at #creamfields,1
ObjectId(5d1331035e753936bc47464b),769688820111532032,Being able to hear Creamfields while I'm in bed is so shit when I'm trying to get to sleep😴😴,0
ObjectId(5d1331095e753936bc47464c),768803258634792960,Could cry at the fact all my mates are going to creamfields n I'm not😭,0
ObjectId(5d13310c5e753936bc47464f),768735490967298048,Sick as out that I'm not attending creamfields this year,0
ObjectId(5d13310e5e753936bc474650),768876887871553536,"hink yer heed will be fried at creamfields? try revising for loans and regulations institute of banking exams, no got a bloody scooby 🤕🤕",0
ObjectId(5d1331115e753936bc474652),769904463352107008,#Creamfields2016 has been unreal! I'll be playing here one day. Watch this _____,1
ObjectId(5d1331145e753936bc474653),769323194755022848,Just wishing I was going creamfields this weekend yknow 🎪,0
ObjectId(5d13311b5e753936bc474656),768883008770277376,Wish I was at creamfields😩😩,0
ObjectId(5d13311d5e753936bc474657),769487684486238208,Take your friend to work day for me 😄 got this beauty with me at Creamfields today @racheljones1994 👌🏽🎉 https://t.co/LyoHjKMaBz,1
ObjectId(5d1331215e753936bc474658),769540049159454720,"@EE can you sort out the signal at creamfields? Had 4g for two days, now stuck on e signal",0
ObjectId(5d1331235e753936bc47465a),769140074709716994,So I'm supposed to be in @Creamfields Incase none of you knew already! Instead I'm staying late ON A FRIDAY in work 🔫❌🔫❌🔫,0
ObjectId(5d13312a5e753936bc47465c),768905266817622016,Go to Creamfields tomorrow and I am yet to have packed 🙃,1
ObjectId(5d13312c5e753936bc47465e),769645343575314432,Excited for creamfields tomorrow😜💃🎪🎉,1
ObjectId(5d13312e5e753936bc474660),768773049185337344,"so many people on my snapchat are at creamfields and reading, i'm jealous",0
ObjectId(5d1331305e753936bc474662),768916452653010944,"Can people please not mention anything about creamfields this weekend, wish I was there man 😩",0
ObjectId(5d1331365e753936bc474664),769150651104452609,All set for Creamfields #3LTPro #3ltmono #nikon #fisheye #thinktankphoto #runninglight… https://t.co/K83BQ88hJN,1
ObjectId(5d1331395e753936bc474666),768754867791945728,29 days till #ABGT200 but first up let's check @aboveandbeyond at creamfields this weekend first as a nice warm up,0
ObjectId(5d13313f5e753936bc474667),769650483141177344,@Avicii opening his set at @Creamfields https://t.co/EVkC49IEJn,1
ObjectId(5d1331465e753936bc47466b),768588074402078720,@Creamfields anyway i can upgrade 2 day standard to 3 day on short notice? bought from ticket master,1
ObjectId(5d1331535e753936bc474671),769068750066810880,Bus driver going to creamfields is a nightmare canny even get to England without getting lost,1
ObjectId(5d1331555e753936bc474672),768713135540826112,cant wait for creamfields to be over sick of hearing about the cunt,1
ObjectId(5d1331575e753936bc474674),769621914302095360,"Man, 26, dies at Creamfields festival in Daresbury, Cheshire https://t.co/WEwSVlRiWZ",0
ObjectId(5d1331595e753936bc474675),768896251148529666,When your pals are going to Ibiza tomorrow and you're not 😫 and you're also missing @Creamfields for the first time 8 years! 😫 #wounded,0
ObjectId(5d13315d5e753936bc474677),769318568517332993,"Can't wait to support my music family @Axtone and @Axwell  @Creamfields tomorrow.Pure excellence as always, music making me feel I #belong❤️",1
ObjectId(5d1331605e753936bc474679),769207785628266496,Watching Creamfields live is making me so excited for this weekend 😝😝😝😝,1
ObjectId(5d1331625e753936bc47467a),769647780797251584,oh my god I wanna be at Creamfields so much,0
ObjectId(5d1331645e753936bc47467c),769099368121139200,I WILL BE AT THE FRONT NO MATTER WHAT IT TAKES!! CAN NOT WAIT TO SEE ALESSO FOR THE 4TH TIME!! 🙌🙌🎶🙌 https://t.co/k9FIyDYmKg,1
ObjectId(5d13316b5e753936bc47467f),769890570265300992,Can't wait for sundown to see these cunts https://t.co/8dHxID3JKt,1
ObjectId(5d13316d5e753936bc474680),769716794001092608,Creamfields is a no go if this weather carries on,0
ObjectId(5d13316e5e753936bc474682),769283519449276417,I should be at creamfields this weekend but where am I? Work. I'm at work all pissing weekend.,0
ObjectId(5d1331715e753936bc474684),769889842855571457,More arriving for the last day of #Creamfields2016 #creamfields https://t.co/0sa8J3QpcS,0
ObjectId(5d1331745e753936bc474686),769952570626506752,Is it true that there is actually an MC tent at Creamfields? 🤔 asif it wasnt hotchin enough,0
ObjectId(5d13317c5e753936bc474688),768734450075181056,Enjoy work it'll be sound ❤️❤️ https://t.co/Ua7ZYYkRYI,0
ObjectId(5d13317d5e753936bc474689),769330539862093824,Fuck noel g creamfields here we come,1
ObjectId(5d1331825e753936bc47468d),769681202588581888,Can hear Creamfields from my house wtf 🙃,0
ObjectId(5d1331845e753936bc47468e),768859259673116672,Not looking forward to a weekend of sleepless nights while Nic is having a whale of a time at creamfields,1
ObjectId(5d1331885e753936bc474691),769283030808690689,Creamfields nails 󾆖🏼,1
ObjectId(5d13318a5e753936bc474692),769517596249055232,I would actually do anything to be at creamfields😩🎪,0
ObjectId(5d1331905e753936bc474695),768794155208282113,"I can't wait for it too, @SamFeldtMusic  #countdown https://t.co/XzN3AaKyZ5",1
ObjectId(5d1331975e753936bc474696),769647175978590208,Can't wait for @ericprydz tomorrow in creamfields yerno 💃,1
ObjectId(5d13319b5e753936bc474698),769467007897042949,is creamfields this weekend🤔🤔🤔,1
ObjectId(5d1331a05e753936bc47469a),768840030882258944,Actually depressed that me and Jord were supposed to be at Creamfields this weekend,0
ObjectId(5d1331ae5e753936bc47469e),769071652202225665,This time last year the troops were on the train to creamfields.. Today am up at 8 for a homer🤔,0
ObjectId(5d1331b25e753936bc4746a1),768874453417754629,Your insane if your not going creamfields on saturday for @LaidbackLuke @WillSparks and @timmytrumpet im ready to BoUnCe! 😎🔥😝🙌🏼🔊_||_,0
ObjectId(5d1331b35e753936bc4746a2),769567454980870144,Wigan not scoring done me out of £688 😩 I so would've been hot footing it up to @Creamfields tomorrow if that had come in #wounded,0
ObjectId(5d1331ba5e753936bc4746a4),769801984912289792,#creamfields https://t.co/iEj5EetIf7,1
ObjectId(5d1331bc5e753936bc4746a5),769984600252772352,Soooo wish I was at Creamfields right now 😭🎪🎶,0
ObjectId(5d1331bf5e753936bc4746a6),768853977307881472,"Jealous of everybody at Creamfields, definitely getting a ticket for next year when they come out! #workworkwork",0
ObjectId(5d1331c05e753936bc4746a8),768661923940343808,Cunt me and Jay are actually gon to creamfields.,1
ObjectId(5d1331c25e753936bc4746a9),769923360826527744,@Patrick_Topping @Creamfields the best I've seen!!! 😍😍 https://t.co/z7A4QpE2nH,1
ObjectId(5d1331c45e753936bc4746aa),768929462738100225,can't wait to be old enough to go to creamfields🙌🏼🎪🎉,0
ObjectId(5d1331c75e753936bc4746ac),769788563022082048,this picture sums up this years creamfields #onmyass https://t.co/aJFVRvP4sJ,1
ObjectId(5d1331cb5e753936bc4746ae),768575746516353025,Gutted am missing the Arctic Monkeys at creamfields man,0
ObjectId(5d1331cd5e753936bc4746b0),769073641858404353,"If your coming up creamfields today, stay at home",0
ObjectId(5d1331d15e753936bc4746b2),769972720159326208,You can sit on the floor anywhere at creamfields and there's never any bugs 👀,0
ObjectId(5d1331da5e753936bc4746b4),768861444121165824,Jess has abandoned me for creamfields 🤕,0
ObjectId(5d1331dc5e753936bc4746b6),768756944244998144,Creamfields preparation in full flow oi oi so buzzed 🎪,1
ObjectId(5d1331e55e753936bc4746b9),769224860178518017,Gutted bad I'm not goin creamfields tomoz cos of work 😩😫 suppose I can wait one more day til sundayyyyy,1
ObjectId(5d1331e95e753936bc4746bb),768745937443454976,Not jealous of anyone going too Leeds or Creamfields this weekend 🙄,0
ObjectId(5d1331ec5e753936bc4746bd),769049036980617217,"Bastard security man threw away my eyebrow kit, I can't really understand many of the accents.. @Creamfields I am so bloody happy to be here",1
ObjectId(5d1331ef5e753936bc4746be),769450194765307904,Don't want to come home from @Creamfields😭,1
ObjectId(5d1331f15e753936bc4746c0),769664076851052544,wish I was at creamfields😤,0
ObjectId(5d1331f45e753936bc4746c1),769905712914952192,wish I was at Creamfields today😩,0
ObjectId(5d1331fb5e753936bc4746c3),769221805106204672,"Got to stop looking at creamfields stuff on social media, making me depressed",0
ObjectId(5d1331fe5e753936bc4746c5),769936233992744962,I hope they're both having an amazing time at @Creamfields @georgina_leighc @JacksonMBlyton #jacksina 💑👫🎶🎉😻❤️ https://t.co/xWizdO8X66,0
ObjectId(5d1332005e753936bc4746c6),768865447085236228,Great work.   Well done https://t.co/DKuAtSQIuU,0
ObjectId(5d1332015e753936bc4746c8),769573021623390208,If i see one more snapchat story of Creamfields I'm going to cry😰😰,0
ObjectId(5d1332035e753936bc4746c9),769094785923678212,100% know not going to Creamfields will be my biggest regret,0
ObjectId(5d1332085e753936bc4746cb),769187289402634240,En route creamfields 🙈🙈🙈🙈⛽️,1
ObjectId(5d13320a5e753936bc4746cd),769237087455420417,"I simply cannot watch anymore live streams of @Creamfields on Facebook, why am i not there?!",0
ObjectId(5d13320e5e753936bc4746d0),769625102174466048,Man collapses and dies at Creamfields dance music festival: Formal identification has yet to take place and p... https://t.co/mhjHBfKwyX,0
ObjectId(5d13320f5e753936bc4746d1),768594094469836800,Still not prepared for creamfields,1
ObjectId(5d1332115e753936bc4746d3),769618068163166212,Can my friends please stop face timing off their nut at creamfields while I'm working all weekend 😭😭😭,0
ObjectId(5d13321b5e753936bc4746d8),769137340040220673,"Definitely jealous of everyone at creamfields, but ah well, Benidorm tomorrow ✈️☀️🍻",0
ObjectId(5d13321d5e753936bc4746da),769184489662717952,Anyone got a ticket for creamfields? Money waiting,0
ObjectId(5d1332205e753936bc4746db),769560707163643905,Why did I add creamfields on snapchat cuz I'm just crying at their story :(,0
ObjectId(5d1332235e753936bc4746dd),770016634144718848,I wish I was at Creamfields,0
ObjectId(5d1332265e753936bc4746df),769947431681290240,Creamfields with the main man johnodonno https://t.co/Ot7ahRJvDk,1
ObjectId(5d1332295e753936bc4746e1),769095368193744896,Stopped for break after picking passengers up from Ayr Railway station and on way to take them to Creamfields... https://t.co/SrfJW9SIfJ,0
ObjectId(5d13322e5e753936bc4746e4),769148795242291200,Thought train was a good idea chaos either people going London watch Warrington Or loads of people spaced out going creamfields.,0
ObjectId(5d1332315e753936bc4746e6),769251463633727488,I'm going Sunday 💅💅 @emrussell212 https://t.co/93LBoLUGpd,1
ObjectId(5d1332335e753936bc4746e7),769892256455258112,Can't believe someone's died at creamfields,0
ObjectId(5d1332375e753936bc4746e9),768752879045898240,The day of creamfields has arrived ahhhhh😈😈💃🏻✨🙌🏻,1
ObjectId(5d13323c5e753936bc4746ea),769639972886417408,"Peeps at biffy, peeps at creamfields, me at bed",0
