_id,id,text,label
ObjectId(5d132ea95e753936bc474549),767441498388434945,#vfest2016 @ V Festival Hylands Park - Main Stage https://t.co/TRHcFnV843,1
ObjectId(5d132eab5e753936bc47454b),767412553005793280,@vfestival Drunk Selfie 🙈 https://t.co/bWBE8sS92K,1
ObjectId(5d132eaf5e753936bc47454e),767479379295436801,Loving like with David Guetta at #VFestival https://t.co/Refiybn5Ed,1
ObjectId(5d132eb15e753936bc474550),767390436499521536,"#VFestival night 2! Can't wait to see you killin it again! Good luck 🍀
You'll make us so fuckin proud! https://t.co/WbtU1e4Q2w",1
ObjectId(5d132eb35e753936bc474552),767439955660451840,"They totally owned the VFest Day 2! It was like the GWT 🔥

#VFestival 
#LittleMixVFest https://t.co/hkh1t7s68o",1
ObjectId(5d132eb65e753936bc474554),767392985269071874,V fest fun #V2016 #campingbuddies #sunshine #summer @ Vfestival Highlands Park Chelmsford https://t.co/0zY6t171Lu,1
ObjectId(5d132ebe5e753936bc474557),767451186383446016,Highlights of this years @vfestival will be available on @MTVUK and @channel5_tv - Was this year the best yet? Watch and listen! #VFestival,0
ObjectId(5d132ec05e753936bc474558),767467128899440640,@channel5_tv @vfestival are you actually going to show Justin tonight ffs!!!!!!! 🙂,0
ObjectId(5d132ec15e753936bc474559),767386602993745920,The best day @vfestival yesterday! #youngeryears #jessglynne #SIA #glitter #prosecco #wine #pals #hubby 🍾🙊👭🌸✌️🎤 https://t.co/oSxV869yAu,1
ObjectId(5d132ec35e753936bc47455a),767474006295449601,@troyesivan #VFestival #VWeston @TroyeSivanUpdts https://t.co/373LERUc8I,1
ObjectId(5d132ec55e753936bc47455b),767401075481702401,Get in! #vfestival #v21st @ Vfestival Highlands Park Chelmsford https://t.co/OEKwc6omw0,1
ObjectId(5d132ec75e753936bc47455c),767465128799399936,Vfest snapchats boreee😴💤,0
ObjectId(5d132eca5e753936bc47455f),767480320803368960,Just before I got burnt 😩 #vfestival https://t.co/JZd6HgT67S,1
ObjectId(5d132ecc5e753936bc474561),767427357309218817,That’s a wrap for night 1 of #VFestival! Check @JustinBiebe… https://t.co/ldttG2WIFn,0
ObjectId(5d132ecf5e753936bc474563),767392093320912896,I say this every single year but I wish I could do the whole camping and roughing it at #VFestival but I can't think of anything worse 🙈☔️💨,0
ObjectId(5d132ed15e753936bc474564),767468227396005888,GIRLS if you're reading this. This is unreal @LittleMix ❤️😍 @vfestival #LittleMixVFest @channel5_tv wow,0
ObjectId(5d132ed35e753936bc474565),767396230842486785,"#VFestival #LoveWins 
People in 2009: Justin Bieber will be forgotten in a year. 

Seven years later: https://t.co/t5cMKwB9FR",0
ObjectId(5d132ed55e753936bc474566),767436664126013440,@samuelwire 🙌🏼🙌🏼❤️ @ Vfestival Highlands Park Chelmsford https://t.co/vP4DsB2LP8,1
ObjectId(5d132ed95e753936bc474569),767381184812900352,'Is it too late now to say sorry?' No need @justinbieber you were amazing at #VFestival 2016! ❤️🎤 https://t.co/kYgZp3wV8f,1
ObjectId(5d132edb5e753936bc47456b),767468948271034369,"Justin is currently performing ""Hold Tight"" tonight at the #VFest in Staffordshire, UK.",0
ObjectId(5d132edc5e753936bc47456c),767467816559710208,"Anyone else wish Little Mix decided to Lip Synch instead?

#VFestival",0
ObjectId(5d132ee65e753936bc474571),767426063609761792,queens of VFest #LittleMixVFest https://t.co/FZiqJ9l6pL,0
ObjectId(5d132eea5e753936bc474573),767447372095946752,Watching my family @TheXFactor friend @FleurEast on the tele for #VFestival god I'm proud of her xx,0
ObjectId(5d132eee5e753936bc474576),767407287162048512,"Poured it down with rain, hair completely off point aha! But too drunk to care!! 🍺😍🎶💃

#vfest… https://t.co/q8fhH8bngr",1
ObjectId(5d132ef45e753936bc474578),767394203005489152,.@zaralarsson said she feels 'close' to her Twitter fans and once requested a unicorn for her rider! 😘 @vfestival https://t.co/HcdF8ou0hC,0
ObjectId(5d132ef95e753936bc47457b),767461115576057856,Bastille 🎼🎼🎤🎤 #vfest2016 #chelmsford #Bastille #pompeii #rhythmofthenight #virginmediastage https://t.co/uEAJZXckZY,1
ObjectId(5d132efa5e753936bc47457d),767478433509179392,Bastille are so good! #VFestival,1
ObjectId(5d132efc5e753936bc47457f),767448122469613568,Terrible line-up @vfestival this year but a free ticket made it 21 V festivals for me. #VFestival #21st #beentoeveryone,1
ObjectId(5d132f015e753936bc474580),767381236402847744,Waiting to chat to @zaralarsson after her epic performance at the @MTVUK stage 🤘 it was packed out @vfestival https://t.co/puj1aaMnn9,0
ObjectId(5d132f055e753936bc474581),767447765391642624,Traffic:  Two lanes closed on #M6 in Staffordshire due to car fire #VFestival https://t.co/yU0EUmdQGb https://t.co/5mLYnWdhxW,0
ObjectId(5d132f075e753936bc474582),767474295580790785,Olly from Years and Years and Fleur East both sound and look amazing #VFestival,0
ObjectId(5d132f0a5e753936bc474584),767441942917545984,"If you have family/friends at #VFest there is a closure on the M6 that will delay them getting home please follow @StaffsPolice, @vfestival",0
ObjectId(5d132f0c5e753936bc474585),767382287809933312,"When you get home from @vfestival 1, shower 2, washing  3, cold beer 4, your chair ready to catch up tv!
#VFestival https://t.co/YsHcHo4g4Q",1
ObjectId(5d132f0f5e753936bc474587),767406013075099649,Always amazing to see @PixieLott at #VFestival 💁🏼 https://t.co/AayGjcI9xw,0
ObjectId(5d132f155e753936bc474589),767389155257180160,LIVE: Watch video of absolutely stunning body art and hair styling @vfestival https://t.co/PkQ52GagtA https://t.co/pV1jgpuAuV,0
ObjectId(5d132f165e753936bc47458a),767394816732827648,Anyone else noticed all the birds posting selfies at #VFestival look like clones of each other.,0
ObjectId(5d132f1b5e753936bc47458c),767468258836541440,Watching #VFestival miss it,0
ObjectId(5d132f235e753936bc47458f),767464070463315968,Travelling back from vfestival  be aware that #M6 is closed btwn 10 - 10A. Div uses #A5 past #VFestival to #M6 J12. …,0
ObjectId(5d132f2a5e753936bc474591),767397357692518400,so wish i went vfest now😩,0
ObjectId(5d132f2c5e753936bc474593),767461450898104320,"@rihanna sorry can't wait any longer, we're going to watch Kaiser Chiefs instead. #yourloss #V21st",1
ObjectId(5d132f335e753936bc474596),767419971588808708,"Gutted I'm not at @vfestival in Stafford and seeing @justinbieber 
Top 2 songs in the charts AGAIN! #LetMeLoveYou 🎶",0
ObjectId(5d132f355e753936bc474597),767436402900492292,Thank you for a great weekend @vfestival you rocked ✌️ https://t.co/uw18wsAmqt,1
ObjectId(5d132f415e753936bc474599),767470849779572736,that ain't the vfestival no more it's a purpose tour show,0
ObjectId(5d132f455e753936bc47459b),767470107727687680,Rihanna looks SO amazing at @vfestival,0
ObjectId(5d132f485e753936bc47459d),767466994144772096,"Justin is performing ""Company"" at #VFestival on UK. (August 21)",0
ObjectId(5d132f4b5e753936bc47459f),767449909670862848,Perrie Edwards performing at #VFestival https://t.co/Zdu7KFqScU,0
ObjectId(5d132f4d5e753936bc4745a0),767473641240064001,Just caught Fleur East on #VFestival on @channel5_tv - surprisingly she was performing 'Sax' - bit of a rarity 🙄,0
ObjectId(5d132f525e753936bc4745a1),767425142087622658,Definitely going to @vfestival next year absolutely gutted I couldn't go this year,0
ObjectId(5d132f575e753936bc4745a3),767434466340069376,Fashion stylist @kyledevolle en route to #vfestival after his pamper at highdefboutiques 💥💥💥… https://t.co/c2vpxK4rCW,1
ObjectId(5d132f5e5e753936bc4745a6),767478060480335873,"Anyone know what time @vfestival Finishes, they really beginning to piss off the whole of Essex, bar those that are there.",0
ObjectId(5d132f635e753936bc4745a9),767427568257503233,LIVE - Video: The people right at the front waiting for Sia and @justinbieber @vfestival https://t.co/iii8FLexDT https://t.co/kiz2gfqe58,0
ObjectId(5d132f6b5e753936bc4745ab),767426138088112128,Throwback to #VFestival 5 years ago with @rihanna Excited for tonight with my #PurposeTour… https://t.co/7Kn8diCQTr,1
ObjectId(5d132f705e753936bc4745ac),767411466051973120,LIVE: Watch this video of absolutely stunning body art and hair styling @vfestival https://t.co/A4GxBV8pbt https://t.co/HJhI7SGCoT,0
ObjectId(5d132f865e753936bc4745b1),767449944282263552,I really don't understand why @channel5_tv bothered with #VFestival highlights if you're only going to show everything BUT the headliners.,0
ObjectId(5d132f885e753936bc4745b2),767427997913591808,Sorry not sorry 😜 p_wicks01 thanks for the pic 😘 #vfest2016 https://t.co/yLNZA4Cd35,1
ObjectId(5d132f8d5e753936bc4745b4),767386816932564993,Who's ready for @justinbieber #VFestival performance https://t.co/YDRuzswDee,0
ObjectId(5d132f925e753936bc4745b6),767406319376691200,Getting home from #VFestival and a shoutout to @adamhillscomedy @rickastley and #sugarhillgang for absolutely stealing the show!! #epic #fav,1
ObjectId(5d132f945e753936bc4745b7),767380406396153856,"Kiss it better 🔥🔥 
Rihanna last night  VFestival
#Chrianna… https://t.co/lz9Se1MS9Y",1
ObjectId(5d132f975e753936bc4745ba),767411983947739136,#ptltd supplying top line #vip #luxury #loo installations #backstage at #vfestival 2016 #summer… https://t.co/P7LDGdNw3w,1
ObjectId(5d132f9c5e753936bc4745bb),767383502073450496,@vfestival  #backstage #pass #bibibourelly #vfestival #music https://t.co/Z5nFtv8iEQ,1
ObjectId(5d132fa15e753936bc4745bc),767401668896026624,#Vfestival #vfest #Vfestival2016 💃🏻🙋🏻🙌🏻❤️ https://t.co/i7PYuCu9pe,1
ObjectId(5d132fa55e753936bc4745bd),767470112941244416,"Justin is now performing ""No Pressure"" #VFestival",0
ObjectId(5d132fad5e753936bc4745bf),767421770764656640,Wanna look as AMAZING as Rochelle Humes at #VFestival? Here's her tips from #MahikiRum VIP https://t.co/JGPv3U58Qc https://t.co/t5cylYUWAf,0
ObjectId(5d132fd85e753936bc4745c5),767425583949213696,"#Stormzy x #VFestival 💪🏽via @staypettyuk 
Catch us @ONSTheShow &amp; yintomyyang_ Tues 9-11pm on… https://t.co/GbF5sPP8Cb",1
ObjectId(5d132fdf5e753936bc4745c9),767479186684510209,I wish I could be at #VFestival right now,0
ObjectId(5d132fe55e753936bc4745cc),767444197267742722,"Baes af tho😍 #peanutkaiser #nathanamzi #kaiserchiefs #vfestival 

#Repost @theamzi with… https://t.co/5joelYdyTY",1
ObjectId(5d132fe75e753936bc4745ce),767475777591996416,The atmosphere tonight is crazy!!! Everyone is so pumped and Justin's really happy #VFestival,1
ObjectId(5d132fed5e753936bc4745d0),767382970525224960,"Justin at #VFestival, I literally can't wait for the real tour in October https://t.co/QFAtYYQli3",1
ObjectId(5d132ff15e753936bc4745d1),767480551024447488,@yomoxie look how cute you are #VFestival https://t.co/icJDPKLutp,1
ObjectId(5d132ff95e753936bc4745d4),767469929134161920,Look at this real puppy😍😊 #VFestival @justinbieber https://t.co/oWrnFgoirE,1
ObjectId(5d132ffe5e753936bc4745d5),767393741372006400,@courtneyMgreen told us she's excited to see @rihanna ❤️ #VFestival https://t.co/kHzrBwKhQz,0
ObjectId(5d1330005e753936bc4745d6),767451522452090881,#VFest AKA #PurposeTour2.0 https://t.co/RHQxQ66BBj,0
ObjectId(5d1330085e753936bc4745d8),767402320036364288,"@justinbieber performance live in the @vfestival 
#justinbieber #LoveYourself  #VFestival #live @pattiemallette https://t.co/6xoAR2s4LF",1
ObjectId(5d13300b5e753936bc4745d9),767471168853073921,"Whoever is producing this show for @channel5_tv and @MTVUK 
 NEVER use them again #VFestival",0
ObjectId(5d1330105e753936bc4745da),767479618932801537,Aw yay the beautiful @iamfoxes on @MTVUK stage @vfestival on @channel5_tv she looks &amp; sounds fab as always! 💗🎶🎤😃👍🏻😊🙌🏻 #VFest #VFestival,0
ObjectId(5d1330145e753936bc4745dc),767457028650442752,"Justin is performing ""Get Used To It"" at #VFestival on UK. (August 21)",0
ObjectId(5d13301a5e753936bc4745de),767452687839404036,#vfestival #snapchatfilter #glitter @ Vfestival Highlands Park Chelmsford https://t.co/WZpILNQhJO,1
ObjectId(5d13301c5e753936bc4745df),767415688008990724,Such a good day yesterday @vfestival with these babes 💕✨🍹☀️🎤 https://t.co/NYmB9reFs2,1
ObjectId(5d1330265e753936bc4745e5),767476987573178368,@JordanWeekender snapchat story shows how much @justinbieber connects with his audience mental @vfestival,0
ObjectId(5d13302e5e753936bc4745e8),767460841348214784,@cinfashionrella this babe 😍💕 @ Vfestival Highlands Park Chelmsford https://t.co/wEyucK5Ge3,1
ObjectId(5d1330305e753936bc4745e9),767428540803448833,Musically Tom Odell was the best act at #VFestival,1
ObjectId(5d1330375e753936bc4745ec),767467797022666752,"Another photo of Justin Bieber performing at the #VFestival tonight in Staffordshire, United Kingdom. (August 21) https://t.co/1Jh2MDaN1N",0
ObjectId(5d1330415e753936bc4745ef),767467949644980224,"Justin is performing ""No Sense"" at #VFestival on UK. (August 21)",0
ObjectId(5d1330455e753936bc4745f0),767464415444754433,Thank u #VFestival #VFest #vfest21 we had the best time @Abbie_Willis3 💕 https://t.co/RNGM8HPW14,1
ObjectId(5d1330475e753936bc4745f1),767472264375857152,When will @vfestival  realise putting on big so called acts who mime is and has ruined this poxy festival,0
ObjectId(5d13304f5e753936bc4745f3),767458482522062849,Just left #VFestival Big Sean and Little Mix were 🔥🔥🔥🔥 so pissed I couldn't wait for Rihanna but enroute #SICKABIT 🙌🏾🙌🏾🙌🏾,1
ObjectId(5d1330595e753936bc4745f7),767478231184400384,Justin is currently performing Baby at V-Festival #VFestival,0
ObjectId(5d13305d5e753936bc4745f9),767438505828048897,Looks like Justin stopped and spoked to beliebers today! #VFestival,0
ObjectId(5d1330625e753936bc4745fc),767454911508389894,Loving the face glitter! @vfestival #VFestival https://t.co/GGnA0nabxa,1
ObjectId(5d1330675e753936bc4745fe),767434195199229953,These Gals were made to FLY! Thank you @LittleMix for that AMAZING set 👌🏼🎤❤️ #V21st #VFestival https://t.co/JUOav1Aycu,0
ObjectId(5d1330695e753936bc4745ff),767392240587173889,#V21st Back at @vfestival in its birthday year.. #VHylands,1
ObjectId(5d13306c5e753936bc474600),767435563666378752,Hope we get the rest of Little Mix's performance other than Salute and Hair online to watch! @vfestival pleaseeee! #LittleMixVFest,1
ObjectId(5d1330705e753936bc474602),767473705341620225,Cannot wait for vfest to be over I can't stand seeing the snapchat stories over and over and over again,0
ObjectId(5d13307d5e753936bc474605),767438999720001536,"That's another year of summer boozing over!! @Zoehill26Hill , we need rest our dancing feet!! #VFestival has ruined me once again!",1
ObjectId(5d1330815e753936bc474608),767469717909020672,Watching @vfestival on @channel5_tv 🎶,0
ObjectId(5d1330885e753936bc47460a),767420340771360768,Ice screaaaaaam and @danny_rixton ❤️ #VFest https://t.co/VejEN7C8ap,1
ObjectId(5d13308b5e753936bc47460b),767477323436265476,#VFestival #LittleMix  don't know if their set was pre recorded but fair play excellent performance,1
ObjectId(5d13308d5e753936bc47460d),767474821852790784,Really wish I would of gone to #VFestival this year!,0
ObjectId(5d13308f5e753936bc47460e),767407910196576260,#vfest2016 https://t.co/j8rNMj8wbv,1
ObjectId(5d13309b5e753936bc474613),767444333331185666,"Who wants a clip of Justin performing ""Let Me Love You"" last night at #VFestival",0
ObjectId(5d1330a25e753936bc474616),767405489294422016,"Forget Bieber, yesterday was all about Jojo 🙌🏻 #VFest @ Vfestival Highlands Park Chelmsford https://t.co/k5WtnbKVtw",1
ObjectId(5d1330a75e753936bc474619),767478212679045120,I think we've got our fitness covered thanks to #VFest @JordanEggington 😂 https://t.co/uGw19S6vT4,1
ObjectId(5d1330a95e753936bc47461b),767412317344727040,Would love to pay to go to a festival to watch the main act lip sync 😂😂😩 #vfest,0
ObjectId(5d1330ab5e753936bc47461d),767425386489733121,BEST WEEKEND OF MY LIFE #VFestival #V21st https://t.co/TJAueR2ssk,1
ObjectId(5d1330ac5e753936bc47461e),767418729525350400,I wish I was at @vfestival 😢😢,0
ObjectId(5d1330b05e753936bc47461f),767447037587689473,Literally can't wait to watch @rihanna tonight! So excited 🙌🏻💃🏻💃🏻#VFestival,1
ObjectId(5d1330c05e753936bc474624),767388035956740096,Lovely day out in the sunshine yesterday #vfestival 88jojo ☀️👯😎 @… https://t.co/AMAueXtdtP,1
ObjectId(5d1330c45e753936bc474626),767455414787145729,Hope my bestie enjoys seeing @justinbieber tonight at V Fest without me @MeganNicholsonx 😢😣💔 #vfestival,0
ObjectId(5d1330c85e753936bc474629),767395384075362304,My fave set of the weekend from @allsaintsoffic #vfestival @ The Virgin Media Stage @ V Festival… https://t.co/gTzeMKp6g7,1
ObjectId(5d1330cb5e753936bc47462b),767389505150152704,Head over to Facebook to check out our live interview with @LittleMix from @vfestival &gt;&gt; https://t.co/6Ub3zyFcVK https://t.co/iZgddgakaW,0
ObjectId(5d1330cf5e753936bc47462d),767480745992519680,"Watching @vfestival on @channel5_tv, playing a wee game of ""Spot the Gurn"" 😂",0
ObjectId(5d1330d55e753936bc47462f),767475849784426496,@troyesivan #VFestival #VWeston @TroyeSivanUpdts https://t.co/Luodt4dTgH,1
ObjectId(5d1330d75e753936bc474631),767406834277900288,@vfestival festival that runs out of drink except larger 👍 #Chelmsford,0
ObjectId(5d1330d95e753936bc474633),767399944504373248,wish I was at #VFestival,0
ObjectId(5d1330db5e753936bc474635),767408116191363073,Haircut at @vfestival hahahahah 🍾🎉🙈 #lowsteppa https://t.co/YGe7guETHK,1
ObjectId(5d1330df5e753936bc474637),767465411944259585,Just had Love Yourself played live from Vfest on the phone and now I realise I should've gone 😣,0
ObjectId(5d1330e85e753936bc474638),767478768495505408,Justin is now performing Sorry! #VFestival,0
ObjectId(5d1330eb5e753936bc474639),767430420824780800,"@fleureast KILLING IT IN CUSTOM #NBALLOUT 🔥💥🔥
・・・
#FleurEast #VFestival #VFest #VFest21… https://t.co/D3Aj4bMW86",1
ObjectId(5d1330ed5e753936bc47463b),767470154993238017,Ben ringing me while I'm sat on the loo so I can listen to Rihanna live at VFest 👍🏻👍🏻 wish I was there 😫,0
ObjectId(5d1330f15e753936bc47463c),767459376298860549,📸 Jade performing at the VFestival today • 21/08/16 https://t.co/BmY2drU5eV,0
ObjectId(5d1330f35e753936bc47463e),767472256398352384,More photos of Justin performing on stage tonight! #VFestival https://t.co/dtDUK3kkyx,0
ObjectId(5d1330f55e753936bc474640),767473470494081025,wish I went to vfestival this year☹️☹️,0
ObjectId(5d1330f75e753936bc474642),767457551302680576,"""So me put in work, work, work, work, work, work..."" How to get in with us: https://t.co/oZkZ1RxxeK #V21st https://t.co/Gs21ifotrW",0
ObjectId(5d1330fc5e753936bc474644),767434752865492992,Watching Vfestival and it looks absolutely turd mind 🙈😂,0
ObjectId(5d1330ff5e753936bc474647),767466625008300032,"Justin is currently performing ""Been You"" at #VFestival in Staffordshire, United Kingdom",0
ObjectId(5d1331025e753936bc474649),767467701744861184,So jealous of my brother @vfestival 😩😩😩😩😩😩😩😩,0
ObjectId(5d1331095e753936bc47464d),767458196168507392,Leigh-Anne oggi al#VFestival con indosso il body della collezione @SamiMiro x @selenagomez ispirata al #RevivalTour! https://t.co/1Zq4Hjzfpk,0
ObjectId(5d13310a5e753936bc47464e),767475127290306560,Watching #VFestival Love @yearsandyears Olly is looking amazing need to see them again!! :D,0
ObjectId(5d13310f5e753936bc474651),767477842326220800,@troyesivan #VFestival #VWeston @TroyeSivanUpdts https://t.co/oVibchiuPF,1
ObjectId(5d1331195e753936bc474654),767431467609776128,Had the best day filming🎥 dancing💃🏻 eating🍕 &amp; screaming🎤 @vfestival! These two 😂🙌🏻💖 @missAMYELINOR @JordanEggington https://t.co/vryLthohj3,1
ObjectId(5d13311b5e753936bc474655),767471110887731201,Watching #VFestival is making me exited for #ReadingFestival,0
ObjectId(5d1331215e753936bc474659),767421066515976192,Tune in to the MTV channel NOW for all the @vfestival highlights! #vfestival 🚨🎉 https://t.co/WrqNLIirVh,0
ObjectId(5d1331285e753936bc47465b),767475409982148608,Justin is now performing Life is Worth Living #Vfestival,0
ObjectId(5d13312b5e753936bc47465d),767469159630471168,"Gutted I didn't go #VFestival this year, but at least I've save a few hundred by not going for #ibiza next week. Bring on the fun in the ☀️",0
ObjectId(5d13312c5e753936bc47465f),767445926998925312,Me &amp; my cousin turned into giant boobs at @vfestival yesterdaywith @CoppaFeelPeople Remember ladies #checkyourboobs https://t.co/djlShiUlnk,1
ObjectId(5d13312e5e753936bc474661),767384507431415809,"#Rihanna in #VFestival #August 20th #2016 in #HylandsHouse , #UK
She is #Incrediblely #Flawless… https://t.co/ylbdTtnGZl",1
ObjectId(5d1331315e753936bc474663),767417461264220160,Nice bit of @nandosuk sizzling away @vfestival @ V Style Vip Camping https://t.co/IvuumJKFnV,1
ObjectId(5d1331365e753936bc474665),767467130837098496,Justin is now performing Company #VFestival,0
ObjectId(5d1331415e753936bc474668),767395852981764096,Thank you @GGsTravels for a fabulous weekend 💗💗💗 #vfestival https://t.co/Fdp0Vjmg5U,1
ObjectId(5d1331435e753936bc474669),767400741371727872,Last full day🎪🎤 @ Vfestival Highlands Park Chelmsford https://t.co/0hzhO4Xtbn,1
ObjectId(5d1331455e753936bc47466a),767470863629385728,When do @vfestival 2017 tickets go on sale??,0
ObjectId(5d1331475e753936bc47466c),767472134482489345,Justin read out the instructions on a pop tart packet to the crowd!! Haha. #VFestival,0
ObjectId(5d13314d5e753936bc47466d),767415107051806720,Bit of @nandosuk while camping @vfestival @ V Style Vip Camping https://t.co/47INEv2ysl,1
ObjectId(5d13314e5e753936bc47466e),767471648773644290,Justin's currently performing as long as you love me at V-Festival. #VFestival,0
ObjectId(5d1331505e753936bc47466f),767458397109313536,Jesy's face 😝🙈👑 @LittleMix @vfestival https://t.co/zw7zLvc4kH,0
ObjectId(5d1331525e753936bc474670),767456329506103297,gonna let my phone charge al be back at 5 to 10 ready for VFest on channel 5 😏 Periscoping the girls !🙌🏻 #LittleMixVFest @LittleMix,1
ObjectId(5d1331565e753936bc474673),767471471337832454,@troyesivan #VFestival #VWeston @TroyeSivanUpdts https://t.co/xUvbFA6VEI,1
ObjectId(5d13315c5e753936bc474676),767448869999443968,EXCL: The truth behind Danny Dyer's five man punch up at #Vfest https://t.co/P6098t4jaX https://t.co/t4MErUNFKS,0
ObjectId(5d13315e5e753936bc474678),767418310145245184,someone come pick me up n drive me 2 vfest asap,0
ObjectId(5d1331625e753936bc47467b),767474021696991233,#VFestival presenters on @channel5_tv 👎🏻 music coverage good though #VFest #VFestival2016,0
ObjectId(5d1331655e753936bc47467d),767478576925007876,Wish I was at Vfest sooo bad😭😩😭,0
ObjectId(5d1331685e753936bc47467e),767389143055892480,@vfestival #travis #properband @ The Virgin Media Stage @ V Festival Chelmsford https://t.co/iN81vUR0cA,1
ObjectId(5d13316e5e753936bc474681),767479040026505216,@JordanWeekender your snapchat has made my night!!! Guttered I'm not at #VFest #bieberfever @justinbieber,0
ObjectId(5d1331715e753936bc474683),767390190507819011,Wurkin' ✌🏼💛 @ Vfestival Highlands Park Chelmsford https://t.co/agoGlSyutC,1
ObjectId(5d1331745e753936bc474685),767468433445445632,Waiting for rhenna #vfestival https://t.co/rw4BAQUVYX,1
ObjectId(5d1331765e753936bc474687),767467560057106433,"Justin Bieber is currently performing ""Company"" at the #VFest in Staffordshire, United Kingdom.",0
ObjectId(5d13317e5e753936bc47468a),767382733026975744,.@DNCE kicked off the @vfestival &amp; gave fans some not-so-good album news https://t.co/dJ0Q3dUxbL #V21st #VFestival https://t.co/hBVqCTGk1x,0
ObjectId(5d13317f5e753936bc47468b),767398716323921920,Wishing I was at VFestival 🙄😩,0
ObjectId(5d1331815e753936bc47468c),767473802754322432,@channel5_tv #vfest coverage is so bad! Playing the same song twice and putting the wrong song name up for years and years 🙄,0
ObjectId(5d1331855e753936bc47468f),767471037428670464,Watching #VFestival bringing back some memories of messy times lol 🤔,0
ObjectId(5d1331875e753936bc474690),767401858608599040,🎧🎪V festival 🎪🎧 @ Vfestival Highlands Park Chelmsford https://t.co/T9njiKbAke,1
ObjectId(5d13318d5e753936bc474693),767430153467224065,Hate to admit it but @vfestival looks 👌,0
ObjectId(5d13318f5e753936bc474694),767470400011894789,"Justin is currently performing ""No Pressure"" at #VFestival in Staffordshire, United Kingdom",0
ObjectId(5d1331975e753936bc474697),767460048528289792,This one for you babes @vivaems 😘😘😘😘😘😘💃🏻💃🏻💃🏻💃🏻💃🏻👯😘🍾🍾💋💋 @ Vfestival… https://t.co/neZgj8pa7W,1
ObjectId(5d13319c5e753936bc474699),767470603397922816,@DNCE at @vfestival is so good!,1
ObjectId(5d1331a45e753936bc47469b),767458931685941248,Girls really have burned place with that hot atmosphere💥💥💕💕💕💕#VFest #day2 #LittleMixVFest @LittleMix https://t.co/lBwHebMxMu,0
ObjectId(5d1331aa5e753936bc47469c),767476531950129152,"Loving @BebeRexha , hope she's around for many years to come 😍😍👏👏 #VFestival xx",1
ObjectId(5d1331ac5e753936bc47469d),767476499373056000,Well camping isn't the life for me buuuut vfest was wild had such a good time!!!,1
ObjectId(5d1331af5e753936bc47469f),767463472007348225,Justin's currently performing Boyfriend at V-Festival #VFestival,0
ObjectId(5d1331b15e753936bc4746a0),767425598545358848,Gutted missing #askbex currenly I'm waiting for Sia and Justin Beiber in the Rain @Vfestival !! #nexttime  @bexmader 💚💖,0
ObjectId(5d1331b85e753936bc4746a3),767443666151542784,@justinbieber bring the sunshine out... Im soaked out here waiting for your assssss 😩😩 #VFEST #belieber #VFestival2016 👯👯❤️❤️,1
ObjectId(5d1331c05e753936bc4746a7),767466354186260481,highkey wishin I was at vfest 👀🙄,0
ObjectId(5d1331c55e753936bc4746ab),767428976490844160,V Festival ✨❤️ w/ these guys ✨🇬🇧 #Vfestival #sgwexperience #v21st #m1festivals @livenationuk… https://t.co/b3SfxsGtMX,1
ObjectId(5d1331ca5e753936bc4746ad),767458487345434624,"i'm so jealous that josh, marcus, jack, conor and oli got to see justin at vfest https://t.co/rS77f3h5ji",0
ObjectId(5d1331cc5e753936bc4746af),767430271113265153,Pure emotional after John Newman at vfest,1
ObjectId(5d1331d15e753936bc4746b1),767454780583055360,Just what we needed @davidguetta #fullvolume @vfestival #waitingfor #rhirhi #v21st… https://t.co/qpcUJgXW0j https://t.co/Ov2l3fAoIS,0
ObjectId(5d1331d75e753936bc4746b3),767461644972789760,"Justin is performing ""The feeling"" at #VFestival on UK. (August 21)",0
ObjectId(5d1331db5e753936bc4746b5),767451213646352385,Good morning campers @vfestival Stafford! Have you still got a trolley? You can bring it back at the bus stop from 10am-2pm,0
ObjectId(5d1331e05e753936bc4746b7),767470267505471488,Knew watching vfest on tv would upset me but i do it anyway,0
ObjectId(5d1331e45e753936bc4746b8),767477256293933060,Justin is currently performing What do you mean at V-Festival. #VFestival,0
ObjectId(5d1331e75e753936bc4746ba),767391671495626752,@LittleMix backstage with @CapitalFM  @vfestival https://t.co/Br0XM5IXc2,0
ObjectId(5d1331eb5e753936bc4746bc),767423904570900480,#vfest ✌️ @ V Festival Weston Park https://t.co/gTjomuTrDM,1
ObjectId(5d1331f05e753936bc4746bf),767429222864478209,I love you so much @LittleMix seeing you perform at v festival was the best time of my life thank you ❤️❤️ @LittleMix #VFestival #V21st,1
ObjectId(5d1331f55e753936bc4746c2),767429053972381700,Waiting for Sia and then the one and only Justin Bieber #VWeston #VFestival 🎉🙌🏼🔥 Buzzing!,1
ObjectId(5d1331fd5e753936bc4746c4),767401332819058688,".@rickastley pics now in from @vfestival by @JRicketts_Star
See @JHarris_Star's review here:
https://t.co/AgPtwyXS6I https://t.co/mKu8ZSjiIn",0
ObjectId(5d1332015e753936bc4746c7),767462640360775680,I will post photos of Justin performing tonight real soon! #VFestival,1
ObjectId(5d1332055e753936bc4746ca),767478688048943104,Next year I deffo have to go to #VFestival looks soo good,0
ObjectId(5d1332095e753936bc4746cc),767473860958646272,Bring Me The Horizon - True Friends (Official Video) attempting to drown out the noise from #VFestival #livetooclose https://t.co/dpYMdPaYz2,0
