_id,id,text,label,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8755e7539387084cb0f),1.12E+18,@angie_ang__ Lmao yes I live there! Hahaha 🙈 I’m usually like “I think we will be fine�?... then boom a tornado touches down 😂 growing up in riverside has made me oblivious to real weather experiences haha!,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb12),1.12E+18,"The National Weather Service confirmed that an EF-2 tornado touched down in Warren County, Pennsylvania on Sunday night - packing winds of up to 130 mph. Fortunately, no one was injured. 
Video at NE-012MO https://t.co/EflmEM6doW",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb16),1.12E+18,Meteorologist says received death threats for interrupting MASTERS with tornado watch updates... https://t.co/Bk0PDTtZIH,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb1a),1.12E+18,"From the damage survey this afternoon, @NWSGSP confirms an EF-1 tornado occurred in Simpsonville last night. #scwx #SimpsonvilleSC https://t.co/IiBn0jhZMh",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb1e),1.12E+18,"Overheard from every single person in Philly today: ""yeah, I've been up since 3 a.m. when that tornado warning went off.""
This is the official announcement that Philadelphia will go to sleep at 9 p.m. We will resume normally nightly activities tomorrow when we are well rested. https://t.co/Zv5Z1bRJBt",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb22),1.12E+18,This morning’s tornado started around 3:30am about a 1/4 of a mile from my new house. @therachellynn and I are safe. Thoughts and prayers go out to everyone in our town. I’ve never felt so lucky to be alive. Here’s some of the damage down the road from me https://t.co/kq7xMjSTlN,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb26),1.12E+18,Anyone else disappointed there was no Tornado,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb2a),1.12E+18,"@Harry_nordemann Chaz Micheal Michaels, ice devouring sex tornado",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb2e),1.12E+18,"Nothing like a 3am tornado warning! I shouldn’t be complaining, though, because in the end there was no tornado, and the damage to my balcony was minimal... https://t.co/cD3TBMLQeA",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb32),1.12E+18,"Possible landspout tornado near Rainer, AB earlier today. Anyone else catch this? 😮 https://t.co/uZZsRNqlWo",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb36),1.12E+18,Tornado of Sound! @mopopseattle #guitars #art #music #mopopseattle #seattle #audio #sndgarage https://t.co/rt2Oblscln https://t.co/C6nexDp1cF,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb3a),1.12E+18,A very long day. I can't stop coughing and my throat is so sore it is hard to swallow. We had tornado warnings yesterday and frost advisories for tonight. So here is a picture of one of my favorite pollen creators to end the day. https://t.co/u7rKGr1bKU,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb3d),1.12E+18,National Weather Service Confirms Tornado Near Starbrick in Warren County - https://t.co/YqAehaMOlf : https://t.co/e2iRb86JY9 #warrenpa,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb41),1.12E+18,"@lynn_spruill @dawgarchitect @dawgsmack @Bin_612 The Bin is digging its heels in. Putting people out on the street in a tornado warning is not ok. Ever. 

https://t.co/oWD51E821y",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb45),1.12E+18,"&gt; Warm yesterday
&gt; Lighting/Rain/Tornado warning last night
&gt; Warmer raining this morning
&gt; Mixed snow &amp; rain right now
&gt; Medium temps and partly sunny tomorrow 

Weather machine broke.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb49),1.12E+18,"@MatthewCappucci @capitalweather @RealMikeWilbon @TenaciousTopper @wusa9 @MattSerweKETV @MichaelSeger @RyanBretonWX I mean, this is absurd. One, it was a replay. Two, even if it were a live sporting event (no matter how big), reporting on active tornado w",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb4d),1.12E+18,"GSP issues Public Information Statement (PNS) at Apr 15, 5:46 PM EDT ...NWS METEOROLOGISTS COMPLETE SURVEY FOR SIMPSONVILLE AREA STORM DAMAGE AND CONCLUDE AN EF1 TORNADO OCCURRED... https://t.co/TSVXstnylx",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb51),1.12E+18,"Possible landspout tornado near Rainer, AB earlier today. Anyone else catch this? 😮

https://t.co/HsabD9QIOA https://t.co/HsabD9QIOA",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb56),1.12E+18,"12th tornado confirmed - this one, an EF-2, starting in far eastern Pike County, moved into southwest Walthall County, causing extensive tree damage near New River Road - just west of Tylertown. Based off the damage swath, tornado could have been multi-vortex. #mswx",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb5a),1.12E+18,Triad Couple Will Forever Be Tied To Greensboro Tornado That Crashed Their Wedding Photos https://t.co/4enBuiJLkV,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb5e),1.12E+18,"We can’t do it without you! Call now to donate to the #2Cares Tornado Recovery Telethon at 336-379-5600 or text TRT2019 to 41444
https://t.co/eU0i1lEUZh https://t.co/MjWj1gnFdP",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb62),1.12E+18,"📣 The new single from my brother @messiahkaeto is available now on all platforms! Featuring yours truly, alongside @genesiselijah and @DTailspits 🙏🏼🎙️�?#Tornado #GenesisElijah #DTail�?https://t.co/NjmMFBn7FD",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb67),1.12E+18,"@Pak_Weather World is changing it’s happening everywhere now a days, even in Dallas it’s been more than a month that there is a high risk of Tornado due to such Gusty winds. Allah Rehman kare",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb6b),1.12E+18,The wind is so loud outside it sounds like the beginning of a damn tornado,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb72),1.12E+18,@NWSBlacksburg Hello.  Has the weather service confirmed if it was a tornado that went through Stafford VA overnight?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb76),1.12E+18,"12th tornado confirmed - this one, an EF-2, starting in far eastern Pike County, moved into southwest Walthall County, causing extensive tree damage near New River Road - just west of Tylertown. Based off the damage swath, tornado could have been multi-vortex. #mswx",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb79),1.12E+18,"@realDonaldTrump Aide: Mr President Mar A Lago is on fire
Trump: How bout we send the air force to create a tornado and put it out
#AlternativeFacts #FakeNews https://t.co/NlQhzUgn3z",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb7e),1.12E+18,Meteorologist says received death threats for interrupting MASTERS with tornado watch updates... https://t.co/Zo9qZjongd https://t.co/AmUkVhk5yv,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb89),1.12E+18,"Buildings flattened, homes damaged and debris tossed are just a few of the things that can be seen from Air Tracker 5. 
https://t.co/60UDhvzXdL",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb8d),1.12E+18,"Good heavens, what has happened to society?

https://t.co/WheHZBLTZ6",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb91),1.12E+18,"@JCole_301 @BobbyAtkinson @kellyscott_wx @RealMikeWilbon Their suppose to start immediately when storms fire up in their area and there's a severe t-storm/tornado watch. It was a replay anyways. If it hurts this bad that it got cut, maybe you should have ",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb94),1.12E+18,"@AliciaMcElhaney Seems like it was cancelled last night for tonight, but yeah. https://t.co/SKAyTmT46L",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb98),1.12E+18,@peebs3 In his replies I see he is getting crushed lol seriously tho I get tornado warnings but why do they need to have full screen breakdown of shit nobody even cares to understand just put a damn scroll on the bottom of the screen,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb9b),1.12E+18,NWS confirms tornado in Halifax County after overnight storms batter area https://t.co/wo1mkmsg6N,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8765e7539387084cb9e),1.12E+18,"confirmed that the tornado that touched down in laurel de was an ef2, too close to home.. 😨 I was scared in bed last night at 3am didn't go back to sleep till 5am when it was all done.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd3d),1.12E+18,@_chaaannn_ there were tornado warnings,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd3f),1.12E+18,"At 9:26 PM CDT, 3 NNE Cumberland [Webster Co, MS] NWS STORM SURVEY reports TORNADO. A BRIEF EF0 TORNADO STARTED BETWEEN ANTIOCH AND JOHNSON ROADS AND TRAVELED NORTH FOR 0.3 MILES BEFORE ENDING NEAR JOHNSON ROAD. A FEW TREES WERE DAMAGED OR UPROOTED AL... https://t.co/xYdkzxWNCn",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd41),1.12E+18,"@nbcnews
@abcnews
@cbsnews
@cnn
@nytimes
@washingtonpost

The real life version of #Twister;

https://t.co/N1fU0qvOGR

#tornado
#tornadoes
#tornadoalley",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd43),1.12E+18,Everyone and their mother/father/aunt/uncle/cousin etc. received a tornado warning on their phone during last night’s storm except for me. My FBI agent is giving me the cold shoulder and trying to kill me.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd45),1.12E+18,"A tornado spun through Shelby, Ohio, on Sunday, April 14, leaving a path of destruction in its wake. Video taken in Shelby shows the... https://t.co/ARFzCunz4L",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd47),1.12E+18,An E1 tornado 🌪 touched down in Union Township. This is a look at the damage. No one was injured. @CBS21NEWS https://t.co/CjrclcS6GH,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd49),1.12E+18,"FWD issues Public Information Statement (PNS) at Apr 15, 4:43 PM CDT ...NWS Damage Survey For 04/13/19 Milam/Robertson/Leon County Tornado Events... https://t.co/uaDPBS9JDc",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd4b),1.12E+18,"Sorting out the damage in the Shelby area is going to take time, and the support of the community. https://t.co/7LL9PRFWMJ",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd4c),1.12E+18,@rcttingstars YOURE A TORNADO.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd4e),1.12E+18,"@Dave_Nussbaum @WWLTV Or we could make a bunch of lightweight sensor pods, cut propellers for them out of Pepsi cans, and dump a 55 gallon drum of them in the path of a tornado. 😬😂🤣",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd50),1.12E+18,Severe weather looks very likely Wednesday afternoon into early Thursday. Large hail will be the highest threat. We will also be dealing with strong winds &amp; possibly a tornado or two. Can't rule that out at this point. Keep checking in with us for updates! @KTENnews #okwx #txwx https://t.co/5czuiSR7J2,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd52),1.12E+18,@GeoffOnTheAir Looks rough down there.😂 But you guys missed a night of tornado warnings last night!,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd54),1.12E+18,Meteorologist received death threats for tornado coverage during final round of Masters (Sportsnaut) https://t.co/nP1eH8mzva,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd56),1.12E+18,Imagine being in a deep sleep and your phone going off due to a possible tornado.  This $h!t happened at 1am and I had to up at 2:30 for work.  Inconvenient ass weather,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd58),1.12E+18,"The damage done, yesterday:  #severeweather #thundestorms #tornado #tornadoes #hail https://t.co/IYHB3YL6UG",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd5b),1.12E+18,"After the Tornado Warning in our area last night, some residents questioned why the fire siren did not go off to warn residents. The fire siren in town is only used to notify firefighters of a... https://t.co/6HqdNJGchY",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd5d),1.12E+18,Wow! F-2 Tornado in Delaware! https://t.co/iWAHMHluWL,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8785e7539387084cd5f),1.12E+18,"Tusculum scores a pair in the top and King answers with two in the bottom of the third. Brokering drives in one with a triple, Campbell with groundout. Tornado and Pioneers even at 2-2 through three. #KingPride",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd61),1.12E+18,Poss. v.small tornado over my area this am(?) A tree lost lg.branch and I heard a sm. explosive sound(or thunder) early am. Anyone experience same in w.central nassau ?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd63),1.12E+18,AINT NO DAMN FOOD PLACES IN VICKSBURG GOT NO LIGHTS FROM THIS DAMN TORNADO!!! 🤦🏽‍♂️�?ObjectId(5cb6f8795e7539387084cd65),1.12E+18,That one time back in 2011 when we decided to be way too aggressive in the jungle and an EF3 tornado almost rolled us. Won’t forget the Tushka day for a long time �?lots of applicable lessons learned! https://t.co/o9JvRAtjno,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd67),1.12E+18,you know you're a fucking atmospheric science nerd when your school text book has a bunch of videos linked that you've already seen and recommends you a youtube channel for tornado chasing that you're already subscribed to 😔,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd69),1.12E+18,@RealMikeWilbon  I grew up in DC reading you long before you were a TV personality. Always respected you. But one Trumpian like tweet can change a lot. How can you put a replay of a putt over a tornado warning that will save people’s lives. Why has there ,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd6b),1.12E+18,"Additionally if a tornado were to hit and I was to be killed, I’d be glad I passed doing what I loved, rather than hiding like a coward.
@NEWS9 
@koconews 
@okcfoxweather",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd6d),1.12E+18,Here’s my thoughts on weather reports interrupting sporting events. Knock it off. If someone is more worried about some fucking tornado than the NHL playoffs listen to the radio or watch the weather channel.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd6f),1.12E+18,I did not even hear the tornado sirens. Nor was I disturbed by the flashing lights.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd73),1.12E+18,"#DFW, NE #TX, #Arklatex...stay SKY SAAVY on Wednesday.  This will be another vigorous cold front. #severeweather #thunderstorms #tornado https://t.co/DKWbdduGj6",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd75),1.12E+18,@EastCoastMemory It was so loud. Not much thunder. There was a tornado warning nearby. Never got any alerts for that but no official warning for my immediate area.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd77),1.12E+18,NWS Birmingham confirms an EF-1 tornado early Sunday morning in Etowah County in the Rabbittown Road area of Glencoe. It traveled 2.55 miles. A severe thunderstorm warning was in effect at the time; a reminder tornadoes can drop unexpectedly from severe thunderstorms. https://t.co/GLF4LCh3bl,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd79),1.12E+18,@hirokonishimura There’s a tornado warning?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd7b),1.12E+18,@BlondeOnBicycle I don’t know if Philly HAS tornado sirens though?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd7d),1.12E+18,Last night I slept through a tornado and 7 calls. Sleep was calling my name.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd7f),1.12E+18,@Sonceraaa I woke up half sleep hearing big thunder and tree’s sounding like there about to fall and my phone buzzing making scratchy sounds like it’s being hacked talking about tornado outside I thought I was about to die 😭,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd81),1.12E+18,Had tornado warnings yesterday evening going into to the middle of the night.  Glad I got my roof fixed last week🙌🏾,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd83),1.12E+18,"Let’s see: In the last 24 hours, thunderstorms, tornado warnings, cooling temps, snow, rain, and now sun. Yep, that about sums up a weather pattern for #Erie.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd85),1.12E+18,"At 10:18 PM CDT, 3 SSE Starkville [Oktibbeha Co, MS] NWS STORM SURVEY reports TORNADO. AN EF1 TORNADO STARTED NEAR POOR HOUSE ROAD ON THE MSU PROPERTY. NUMEROUS TREES WERE SNAPPED AND UPROOTED AS IT MOVED NORTHEAST TOWARD AND THROUGH THE HILLBROOK SUB... https://t.co/HXOzZIdNZa",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd87),1.12E+18,Give us a share 😉🙌🏼💜🌪 #Tornado https://t.co/V5TFg1So70,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd89),1.12E+18,🌪 DE tornado upgraded to EF-2 with winds of 120 mph! https://t.co/PSUWWaq2KO,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd8a),1.12E+18,#WUTV I hate tornadoes if yall meteorologists got a basement if a tornado comes seek shelter and stay away from windows,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd8d),1.12E+18,Pretty disappointed I missed the tornado in philly last night,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd92),1.12E+18,"Anthony: this is a good poptart  that I've stole from Tornado.

Charles: you know she'll kill you right..? 

Anthony: Nah she won't,she doesn't scare me haha.

Tornado: 🔫 D:&lt;

Anthony: :) she has a gun does she.?

Charles: most definitely.. -_-",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd95),1.12E+18,@_itstheRAK Girl I was shocked it came out of nowhere...guess a storm is coming because my coworker said where he live it was tornado warning smh,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd99),1.12E+18,reactivating to say i almost got swept away by a tornado last night,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cd9d),1.12E+18,Hey so you know why I'd be a goner if someone broke into my house? Cause I slept through a tornado last night apparently,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cda0),1.12E+18,"@GrumpCurmudgeon @EboniDeonWSB I apologize, I missed that you only said ""A"" state university and not Georgia State University. Either way, the cut in is decided by the station. 

WSB almost always tells you they do so when there is an active Tornado Warni",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cda3),1.12E+18,@BradNitzWSB Hey Brad. What is the measurement for a category EF0 tornado?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cda6),1.12E+18,is oneonta even real there has been tornado and snow all with in 24 hours,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cda9),1.12E+18,"Last year about this time, our skies looked much, much different. We look back at last years tornado tonight at 7 in our ⁦@ABC13Wx�?Special ""Raging Skies"" - Join is! https://t.co/bck4ezYYp0",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdad),1.12E+18,just trying to figure out if a slept thru a tornado last night and the news won’t give me any peace of mind smh,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdb0),1.12E+18,"[Time-Lapse] Severe #Thunderstorm [#Tornado Warned, Small #Hail] Over #Philadelphia Area #severeweather #timelapse https://t.co/wGBcwmAo7f",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdb5),1.12E+18,@bestfanjoker First I heard heavy rain and tornado in Philly and now Notre dame being caught on fire,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdb9),1.12E+18,Meteorologist received death threats for tornado coverage during final round of Masters (Sportsnaut) https://t.co/jDJSEgH5wg,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdbd),1.12E+18,https://t.co/uVns0j376n - Tornado Causes Significant Damage In Shelby https://t.co/oSMKSvD8PN,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdc1),1.12E+18,"Our thoughts and prayers are with the victims of the tornado that hits Alto, Texas.
We pray God give them the strength in this trying moment in their life
Amen🙏🙏🙏 https://t.co/mnL3EpuDRq",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdc5),1.12E+18,"The most important element of a broadcast meteorologist’s job is public safety.  Not warning you about an approaching tornado would be an abject failure of our highest responsibility.  If you did that at your job, you’d get fired. If we do, people die. https://t.co/IcIQa3xrPz",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdc9),1.12E+18,"The Robertson County Sheriff’s Office says BE CAREFUL when donating to help folks affected by the #FranklinTX #tornado. Don’t be manipulated by scammers. I recommend reaching out to the Brazos Valley Food Bank if you are interested in ways you can help.
https://t.co/6DYqqDhZFk",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdcd),1.12E+18,I did not wake up for that tornado warning last night yo lol,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdd1),1.12E+18,Maybe that’s what happens when a tornado meets a volcano,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdd6),1.12E+18,@housetoastonish It's about 10 episodes of The Next Generation. And several of Voyager. And at least one of the original series. And probably a comic involving Red Tornado if anyone cared enough to check.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cddb),1.12E+18,HOW TF DID I JUST MISS THE TORNADO THAT WAS JUST LIKE 10 STEPS FROM MY HOUSEEEE?!!!!😱😭😫,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cddf),1.12E+18,Today marks the one year anniversary of the tornado that touched down in the Elon community in Amherst County and destroyed several homes. This is all that’s left of the Goff family’s former home on Route 130 one year later. https://t.co/4G0kBb4dMn,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cde3),1.12E+18,An EF0 tornado wrapped this shed around a tree off of Upper Valley Pike. https://t.co/9pK6Zit56h https://t.co/fCtZ5EmdsP,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cde7),1.12E+18,@timmarchman they had me at meat tornado,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdee),1.12E+18,"TWO TORNADOES HIT last night. Such a scary situation. Ben and I were on the air for a couple hours covering the storms in Hart and Greenville counties, and I was pleasantly surprised that the ""hate mail"" was fairly minimal! https://t.co/g6mJkN5S1f",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdf0),1.12E+18,when you think you finally got a text but it’s just the gov telling you about the tornado terrorizing kent :(((,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdf4),1.12E+18,"@brown_brown69 I guess since evangelicals only have shabby buildings less than 100 years old, you feel the need to put down ancient beautiful buildings. No one will care when a tornado tears yours down.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084cdf8),1.12E+18,Meteorologist received death threats for tornado coverage during final round of Masters (Sportsnaut) https://t.co/3wf1cHs0hk,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce00),1.12E+18,Meteorologist received death threats for tornado coverage during final round of Masters (Sportsnaut) https://t.co/jVyPqOCbY9,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce04),1.12E+18,Meteorologist received death threats for tornado coverage during final round of Masters (Sportsnaut) https://t.co/mkuE8TLfpH,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce09),1.12E+18,Meteorologist received death threats for tornado coverage during final round of Masters (Sportsnaut) https://t.co/eaimaj1NUy,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce0c),1.12E+18,Meteorologist received death threats for tornado coverage during final round of Masters (Sportsnaut) https://t.co/TdZXPOzCvS,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce10),1.12E+18,"Pennsylvania: (Nothing)

Mother Nature: TORNADO SUCKAS",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce14),1.12E+18,"@NWSStateCollege please use last PM/early this AM as a learning lesson. Rotation signatures, especially in the middle of night in PA, should immediately prompt tornado warnings to be issued. None were issued throughout the middle Susquehanna Valley, despi",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce1a),1.12E+18,@Anti_Liberal73 @lamblock @PollySpin @NewYearsDani @vjeannek @benshapiro Lisping soyboys really love when Shapiro bashes real men like Trump and football players. It’s quite normal to ask why water tankers weren’t deployed. French don’t have them? Avoidin,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce1d),1.12E+18,I almost got caught in this tornado trying to watch @TaborBaseball play in Salina...... https://t.co/90oNuiWv34,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce22),1.12E+18,"NWS rules F-1 tornado left Sunday morning damage in Glencoe, Tidmore Bend #WBRC https://t.co/IdLq1DB8Ij",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce26),1.12E+18,"There was almost a tornado in Kent yesterday, then it snowed, and now there’s not a cloud in the sky. Like why do I still live here.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce2a),1.12E+18,EF2 tornado confirmed in Richland County; half-mile wide with 125 mph wind speed... https://t.co/Y4nJGNxs2z This is 1hr &amp; 8 minutes from me. Scary,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce2e),1.12E+18,"#BREAKING: The @NWSAtlanta confirms one #tornado that crossed parts of Harris and Talbot counties on Sunday and two additional tornadoes in Lamar County. So far, no evidence of a tornado in @ButtsCountyGa. #gawx",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce32),1.12E+18,"@realDonaldTrump Mr president of the USA, stick to your wall of segregation and fire fighting / heritage preservation to the professionals and perhaps even the French.... however Europeans would like to comment on USA issues! Build homes in tornado alley ",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce37),1.12E+18,@carolinebrownwx @KTULNews Is there a possibility for a tornado outbreak in the enhanced area?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce3b),1.12E+18,@MaddieWGP There actually was a tornado a few towns over from me yesterday (likely the same system).,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce3d),1.12E+18,ALL DAMN DAY WITH 30MPH WIND WHY GO AWAY ITS SUPPOSED TO BE WARM AND NICE OUT BUT YOU TRYING TO BE HURRICANE AND TORNADO SEASON THE FUCK,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce41),1.12E+18,"I’ll be live in Shelby, OH on @nbc4i with more on the damage from the EF2 #tornado.  #OHwx https://t.co/y20CNcNcXf",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce45),1.12E+18,"👉Next on In Case You Missed It: television viewers lash out as tornado coverage interrupts The Masters, and Tiger Woods' victory proves costly for Sports Books. Catch Mike Conti every day on Dukes &amp; Bell brought to you by Rooms To Go
.
.
.
@RoomsToGo #AD",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f8795e7539387084ce4a),1.12E+18,#Mirrativ Next Live: sorry about last night had at tornado streaming in a few min  5:45 PM on Apr 15 https://t.co/XszdexPkmw,,,,,,,,,,,,,,,,,,,
